D_DPTO,D_PROV,D_DIST,D_DREUGEL,RURAL_PMM,RURAL_PMM_MUJE1,RURAL_PMM_MUJE2,RURAL_PMM_HOME1,RURAL_PMM_HOME2,RURAL_PMMA_MUJE1,RURAL_PMMA_MUJE2,RURAL_PMMA_HOME1,RURAL_PMMA_HOME2,RURAL_PMM_MUJDOC,RURAL_PMM_HOMDOC,RURAL_PMMA_MUJDOC,RURAL_PMMA_HOMDOC,RURAL_CRFA,RURAL_SRE,RURAL_ST,RURAL_CRFA_MUJE1,RURAL_CRFA_MUJE2,RURAL_CRFA_HOME1,RURAL_CRFA_HOME2,RURAL_SRE_MUJE1,RURAL_SRE_MUJE2,RURAL_SRE_HOME1,RURAL_SRE_HOME2,RURAL_MSE_MUJDOC,RURAL_MSE_HOMDOC
Cajamarca,CAJAMARCA.,NAMORA,UGEL CAJAMARCA,23,350,54,333,60,0,0,0,0,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJAMARCA.,SAN JUAN,UGEL CAJAMARCA,12,112,15,137,21,39,30,42,37,11,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,CELENDIN,UGEL CELENDÍN,24,316,30,334,28,21,27,32,27,31,34,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,CHUMUCH,UGEL CELENDÍN,16,170,17,209,21,16,15,22,15,17,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,CORTEGANA,UGEL CELENDÍN,33,397,43,401,57,47,41,43,42,23,44,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,HUASMIN,UGEL CELENDÍN,53,561,57,555,68,27,27,14,20,53,43,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,JORGE CHAVEZ,UGEL CELENDÍN,2,16,1,23,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,JOSE GALVEZ,UGEL CELENDÍN,6,65,3,58,7,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,LA LIBERTAD DE PALLAN,UGEL CELENDÍN,25,351,41,356,45,79,72,74,58,31,27,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,MIGUEL IGLESIAS,UGEL CELENDÍN,20,237,30,270,30,41,32,47,46,18,18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,OXAMARCA,UGEL CELENDÍN,18,192,47,192,45,41,41,36,47,18,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,SOROCHUCO,UGEL CELENDÍN,20,312,25,309,25,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,SUCRE,UGEL CELENDÍN,18,201,33,184,34,23,20,26,17,27,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CELENDIN,UTCO,UGEL CELENDÍN,6,27,4,27,5,4,8,6,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,ANGUIA,UGEL CHOTA,6,64,2,45,8,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,CHADIN,UGEL CHOTA,17,171,23,171,19,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,CHALAMARCA,UGEL CHOTA,22,354,20,381,20,74,78,91,90,17,38,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,CHIGUIRIP,UGEL CHOTA,8,90,17,106,18,6,6,10,6,8,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,CHIMBAN,UGEL CHOTA,11,142,12,108,11,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,CHOROPAMPA,UGEL CHOTA,17,131,13,104,17,30,30,29,15,8,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,CHOTA,UGEL CHOTA,25,405,29,435,48,0,0,0,0,33,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,COCHABAMBA,UGEL CHOTA,21,191,15,241,17,60,51,68,69,16,22,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,CONCHAN,UGEL CHOTA,8,158,13,184,17,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,HUAMBOS,UGEL CHOTA,27,404,30,415,43,0,0,0,0,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,LAJAS,UGEL CHOTA,16,237,20,261,22,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,LLAMA,UGEL CHOTA,25,233,18,241,19,0,0,0,0,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,MIRACOSTA,UGEL CHOTA,8,66,4,82,11,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,PACCHA,UGEL CHOTA,17,218,30,213,31,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,PION,UGEL CHOTA,10,79,2,68,7,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,QUEROCOTO,UGEL CHOTA,26,382,36,401,45,0,0,0,0,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,SAN JUAN DE LICUPIS,UGEL CHOTA,7,26,10,42,10,4,2,4,12,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,TACABAMBA,UGEL CHOTA,49,657,60,657,88,0,0,0,0,28,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CHOTA,TOCMOCHE,UGEL CHOTA,5,36,4,39,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CONTUMAZA,CHILETE,UGEL CONTUMAZÁ,3,14,0,6,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CONTUMAZA,CONTUMAZA,UGEL CONTUMAZÁ,40,248,27,254,34,0,0,0,0,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CONTUMAZA,CUPISNIQUE,UGEL CONTUMAZÁ,8,50,4,60,4,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CONTUMAZA,GUZMANGO,UGEL CONTUMAZÁ,19,197,13,171,15,0,0,0,0,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CONTUMAZA,SAN BENITO,UGEL CONTUMAZÁ,17,137,10,146,16,0,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CONTUMAZA,SANTA CRUZ DE TOLEDO,UGEL CONTUMAZÁ,8,55,3,62,7,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CONTUMAZA,TANTARICA,UGEL CONTUMAZÁ,11,82,5,100,9,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CONTUMAZA,YONAN,UGEL CONTUMAZÁ,12,75,5,85,6,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,CALLAYUC,UGEL CUTERVO,43,495,43,502,77,126,91,137,113,32,49,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,CHOROS,UGEL CUTERVO,16,156,10,149,13,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,CUJILLO,UGEL CUTERVO,14,165,7,147,5,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,CUTERVO,UGEL CUTERVO,95,1348,106,1430,139,16,16,17,8,145,110,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,LA RAMADA,UGEL CUTERVO,11,191,9,213,20,37,33,43,56,10,19,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,PIMPINGOS,UGEL CUTERVO,30,323,25,344,24,72,101,78,94,17,41,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,QUEROCOTILLO,UGEL CUTERVO,53,687,56,711,72,125,128,138,140,51,65,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,SAN ANDRES DE CUTERVO,UGEL CUTERVO,9,144,5,140,5,31,22,28,27,12,13,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,SAN JUAN DE CUTERVO,UGEL CUTERVO,8,143,12,120,14,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,SAN LUIS DE LUCMA,UGEL CUTERVO,12,130,10,152,17,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,SANTA CRUZ,UGEL CUTERVO,14,153,13,124,13,33,47,30,34,8,16,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,SANTO DOMINGO DE LA CAPILLA,UGEL CUTERVO,19,227,13,241,20,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,SANTO TOMAS,UGEL CUTERVO,24,362,18,324,33,86,95,89,85,17,38,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,SOCOTA,UGEL CUTERVO,28,372,24,417,34,0,0,0,0,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CUTERVO,TORIBIO CASANOVA,UGEL CUTERVO,6,51,3,50,4,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,HUALGAYOC,BAMBAMARCA,UGEL HUALGAYOC,110,1903,205,1833,180,0,0,0,0,128,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,HUALGAYOC,CHUGUR,UGEL HUALGAYOC,9,135,9,121,14,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,HUALGAYOC,HUALGAYOC,UGEL HUALGAYOC,29,514,40,502,38,91,91,89,97,31,49,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,BELLAVISTA,UGEL JAÉN,31,363,26,424,27,0,0,0,0,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,CHONTALI,UGEL JAÉN,41,423,31,406,42,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,COLASAY,UGEL JAÉN,56,480,29,524,45,0,0,0,0,49,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,HUABAL,UGEL JAÉN,24,350,20,353,36,0,0,0,0,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,JAEN,UGEL JAÉN,85,746,50,777,65,0,0,0,0,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,LAS PIRIAS,UGEL JAÉN,14,135,9,139,15,60,31,39,43,12,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,POMAHUACA,UGEL JAÉN,32,345,28,318,30,90,94,92,80,30,26,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,PUCARA,UGEL JAÉN,13,100,12,107,10,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,SALLIQUE,UGEL JAÉN,35,403,41,423,55,82,104,88,104,40,27,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,SAN FELIPE,UGEL JAÉN,26,214,18,258,17,32,38,45,44,28,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,SAN JOSE DEL ALTO,UGEL JAÉN,38,489,14,482,36,0,0,0,0,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,JAEN,SANTA ROSA,UGEL JAÉN,41,444,23,439,34,65,74,71,55,37,36,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_IGNACIO,CHIRINOS,UGEL SAN IGNACIO,39,507,29,531,33,0,0,0,0,37,35,0,0,0,1,0,28,0,27,6,0,0,0,0,5,6
Cajamarca,SAN_IGNACIO,HUARANGO,UGEL SAN IGNACIO,49,532,24,593,48,39,28,50,61,39,53,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_IGNACIO,LA COIPA,UGEL SAN IGNACIO,49,722,63,736,69,0,0,0,0,51,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_IGNACIO,NAMBALLE,UGEL SAN IGNACIO,32,447,26,448,26,23,26,26,13,32,34,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_IGNACIO,SAN IGNACIO,UGEL SAN IGNACIO,80,1083,54,1069,100,141,150,156,140,94,76,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_IGNACIO,SAN JOSE DE LOURDES,UGEL SAN IGNACIO,61,835,54,801,56,0,0,0,0,55,63,0,0,1,0,0,0,0,0,0,112,0,126,3,6,12
Cajamarca,SAN_IGNACIO,TABACONAS,UGEL SAN IGNACIO,66,920,52,894,69,0,0,0,0,55,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MARCOS,CHANCAY,UGEL SAN MARCOS,7,101,9,103,16,9,11,11,16,8,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MARCOS,EDUARDO VILLANUEVA,UGEL SAN MARCOS,3,43,4,44,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MARCOS,GREGORIO PITA,UGEL SAN MARCOS,23,234,27,239,21,7,12,10,10,18,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MARCOS,ICHOCAN,UGEL SAN MARCOS,6,74,3,67,7,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MARCOS,JOSE MANUEL QUIROZ,UGEL SAN MARCOS,7,77,8,89,9,12,11,16,14,8,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MARCOS,JOSE SABOGAL,UGEL SAN MARCOS,44,680,96,687,91,224,204,222,231,41,67,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MARCOS,PEDRO GALVEZ,UGEL SAN MARCOS,34,349,37,426,56,0,0,0,0,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,BOLIVAR,UGEL SAN MIGUEL,7,34,4,32,6,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,CALQUIS,UGEL SAN MIGUEL,20,174,8,185,9,0,0,0,0,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,CATILLUC,UGEL SAN MIGUEL,21,162,11,178,16,0,0,0,0,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,EL PRADO,UGEL SAN MIGUEL,13,132,5,140,9,0,0,0,0,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,LA FLORIDA,UGEL SAN MIGUEL,6,44,1,35,2,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,LLAPA,UGEL SAN MIGUEL,13,129,19,143,10,0,0,0,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,NANCHOC,UGEL SAN MIGUEL,5,41,2,23,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,NIEPOS,UGEL SAN MIGUEL,21,184,13,180,10,0,0,0,0,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,SAN GREGORIO,UGEL SAN MIGUEL,19,88,7,110,4,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,SAN MIGUEL,UGEL SAN MIGUEL,26,263,29,267,26,0,0,0,0,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,SAN SILVESTRE DE COCHAN,UGEL SAN MIGUEL,12,130,17,148,9,0,0,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,TONGOD,UGEL SAN MIGUEL,11,62,1,68,7,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_MIGUEL,UNION AGUA BLANCA,UGEL SAN MIGUEL,10,64,3,79,5,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_PABLO,SAN BERNARDINO,UGEL SAN PABLO,20,242,16,251,24,57,55,54,50,25,25,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_PABLO,SAN LUIS,UGEL SAN PABLO,6,77,4,83,5,7,5,9,4,11,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_PABLO,SAN PABLO,UGEL SAN PABLO,30,345,18,384,31,0,0,0,0,39,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SAN_PABLO,TUMBADEN,UGEL SAN PABLO,18,248,16,221,33,9,7,4,10,22,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SANTA_CRUZ,ANDABAMBA,UGEL SANTA CRUZ,4,44,1,51,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SANTA_CRUZ,CATACHE,UGEL SANTA CRUZ,40,437,16,461,34,0,0,0,0,37,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SANTA_CRUZ,CHANCAYBAÑOS,UGEL SANTA CRUZ,15,144,12,140,9,0,0,0,0,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SANTA_CRUZ,LA ESPERANZA,UGEL SANTA CRUZ,6,59,0,55,1,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SANTA_CRUZ,NINABAMBA,UGEL SANTA CRUZ,7,54,5,66,6,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SANTA_CRUZ,PULAN,UGEL SANTA CRUZ,22,182,11,192,12,0,0,0,0,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SANTA_CRUZ,SANTA CRUZ,UGEL SANTA CRUZ,17,125,11,135,12,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SANTA_CRUZ,SAUCEPAMPA,UGEL SANTA CRUZ,4,60,9,58,4,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SANTA_CRUZ,SEXI,UGEL SANTA CRUZ,2,15,0,17,0,11,4,6,11,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SANTA_CRUZ,UTICYACU,UGEL SANTA CRUZ,5,30,0,40,2,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,SANTA_CRUZ,YAUYUCAN,UGEL SANTA CRUZ,6,44,4,35,10,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callao,CALLAO.,VENTANILLA,UGEL VENTANILLA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,ACOMAYO,ACOPIA,UGEL CANCHIS,0,0,0,0,0,5,5,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,ACOMAYO,ACOS,UGEL ACOMAYO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,ACOMAYO,MOSOC LLACTA,UGEL CANCHIS,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,ACOMAYO,RONDOCAN,UGEL PARURO,0,0,0,0,0,5,8,11,14,0,0,0,0,0,1,0,38,1,51,7,0,0,0,0,6,5
Cusco,ANTA,ANCAHUASI,UGEL ANTA,0,0,0,0,0,8,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,ANTA,ANTA,UGEL ANTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,5,0,0,0,0,0,0,11,0
Cusco,ANTA,CACHIMAYO,UGEL ANTA,1,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,ANTA,HUAROCONDO,UGEL ANTA,0,0,0,0,0,21,16,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,ANTA,LIMATAMBO,UGEL ANTA,1,4,0,4,0,38,52,44,51,1,0,1,0,0,1,0,0,0,89,4,0,0,0,0,0,11
Cusco,ANTA,PUCYURA,UGEL ANTA,2,9,4,7,0,3,7,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,ANTA,ZURITE,UGEL ANTA,1,21,1,16,1,17,19,16,12,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CALCA,CALCA,UGEL CALCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CALCA,COYA,UGEL CALCA,0,0,0,0,0,12,15,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CALCA,LARES,UGEL CALCA,1,4,1,1,1,17,18,15,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CALCA,PISAC,UGEL CALCA,0,0,0,0,0,7,10,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CALCA,TARAY,UGEL CUSCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CALCA,YANATILE,UGEL CALCA,1,4,0,7,1,97,94,110,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CANAS,CHECCA,UGEL CANCHIS,0,0,0,0,0,4,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CANAS,KUNTURKANKI,UGEL CANCHIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CANAS,LANGUI,UGEL CANCHIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CANAS,LAYO,UGEL CANCHIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CANCHIS,COMBAPATA,UGEL CANCHIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CANCHIS,MARANGANI,UGEL CANCHIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CANCHIS,PITUMARCA,UGEL CANCHIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CANCHIS,SAN PABLO,UGEL CANCHIS,0,0,0,0,0,5,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CANCHIS,SAN PEDRO,UGEL CANCHIS,0,0,0,0,0,8,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CANCHIS,SICUANI,UGEL CANCHIS,1,9,0,3,0,3,9,6,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CHUMBIVILCAS,LLUSCO,UGEL CHUMBIVILCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,3,46,1,0,0,0,0,5,5
Cusco,CHUMBIVILCAS,QUIÑOTA,UGEL CHUMBIVILCAS,1,15,0,11,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CHUMBIVILCAS,SANTO TOMAS,UGEL CHUMBIVILCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,0,66,4,0,0,0,0,4,7
Cusco,CUSCO.,CUSCO,UGEL CUSCO,2,28,5,22,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,CUSCO.,SANTIAGO,UGEL CUSCO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,1,75,4,0,0,0,0,5,6
Cusco,ESPINAR,COPORAQUE,UGEL ESPINAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,2,48,0,0,0,0,0,4,7
Cusco,LA_CONVENCION,ECHARATE,UGEL LA CONVENCIËN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,319,12,358,34,55,3,51,3,41,62
Cusco,LA_CONVENCION,ECHARATE,UGEL LA CONVENCIÓN,73,618,55,702,107,224,277,295,324,68,90,47,61,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,HUAYOPATA,UGEL LA CONVENCIÓN,2,10,0,14,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,INKAWASI,UGEL LA CONVENCIÓN,2,25,3,22,2,41,51,43,53,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,KIMBIRI,UGEL PICHARI-KIMBIRI,0,0,0,0,0,18,18,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,MARANURA,UGEL LA CONVENCIÓN,6,27,1,35,1,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,MEGANTONI,UGEL LA CONVENCIËN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,118,11,133,12,9,7
Cusco,LA_CONVENCION,MEGANTONI,UGEL LA CONVENCIÓN,0,0,0,0,0,6,6,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,OCOBAMBA,UGEL LA CONVENCIÓN,9,73,3,66,9,23,19,13,13,7,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
