Cultivo;Campaña;Provincia;Departamento;"Sup. Sembrada";"Sup. Cosechada";Producción;Rendimiento
Girasol;1980/81;MISIONES;Obera;45;35;25;714
Girasol;1979/80;MISIONES;"San Ignacio";40;40;41;1.025
Girasol;1980/81;MISIONES;"San Ignacio";15;12;8;667
Girasol;1979/80;MISIONES;"San Javier";20;20;19;950
Girasol;1978/79;SALTA;Anta;720;720;576;800
Girasol;1979/80;SALTA;Anta;150;150;80;533
Girasol;1980/81;SALTA;Anta;50;50;33;660
Girasol;1998/99;SALTA;Anta;1.800;1.800;3.200;1.778
Girasol;1998/99;SALTA;Cachi;0;0;0;0
Girasol;1998/99;SALTA;Cafayate;0;0;0;0
Girasol;1998/99;SALTA;Capital;0;0;0;0
Girasol;1998/99;SALTA;Cerrillos;0;0;0;0
Girasol;1998/99;SALTA;Chicoana;0;0;0;0
Girasol;1978/79;SALTA;"General Guemes";440;440;270;614
Girasol;1998/99;SALTA;"General Guemes";0;0;0;0
Girasol;1976/77;SALTA;"General Jose de San Martin";210;210;140;667
Girasol;1977/78;SALTA;"General Jose de San Martin";500;500;435;870
Girasol;1978/79;SALTA;"General Jose de San Martin";1.400;1.400;1.042;744
Girasol;1979/80;SALTA;"General Jose de San Martin";750;750;420;560
Girasol;1980/81;SALTA;"General Jose de San Martin";250;250;167;668
Girasol;1998/99;SALTA;"General Jose de San Martin";0;0;0;0
Girasol;1998/99;SALTA;Guachipas;0;0;0;0
Girasol;1998/99;SALTA;Iruya;0;0;0;0
Girasol;1998/99;SALTA;"La Caldera";0;0;0;0
Girasol;1998/99;SALTA;"La Candelaria";0;0;0;0
Girasol;1998/99;SALTA;"La Poma";0;0;0;0
Girasol;1998/99;SALTA;"La Vina";0;0;0;0
Girasol;1998/99;SALTA;"Los Andes";0;0;0;0
Girasol;1976/77;SALTA;Metan;90;90;60;667
Girasol;1977/78;SALTA;Metan;100;100;90;900
Girasol;1998/99;SALTA;Metan;0;0;0;0
Girasol;1998/99;SALTA;Molinos;0;0;0;0
Girasol;1977/78;SALTA;Oran;150;150;135;900
Girasol;1978/79;SALTA;Oran;140;140;112;800
Girasol;1998/99;SALTA;Oran;0;0;0;0
Girasol;1998/99;SALTA;Rivadavia;0;0;0;0
Girasol;1983/84;SALTA;"Rosario de la Frontera";200;0;0;0
Girasol;1984/85;SALTA;"Rosario de la Frontera";240;240;240;1.000
Girasol;1985/86;SALTA;"Rosario de la Frontera";200;200;200;1.000
Girasol;1998/99;SALTA;"Rosario de la Frontera";0;0;0;0
Girasol;1998/99;SALTA;"Rosario de Lerma";0;0;0;0
Girasol;1998/99;SALTA;"San Carlos";0;0;0;0
Girasol;1998/99;SALTA;"Santa Victoria";0;0;0;0
Girasol;1969/70;"SAN LUIS";Ayacucho;200;150;90;600
Girasol;1970/71;"SAN LUIS";Ayacucho;250;150;90;600
Girasol;1971/72;"SAN LUIS";Ayacucho;200;0;0;0
Girasol;1972/73;"SAN LUIS";Ayacucho;300;240;140;583
Girasol;1973/74;"SAN LUIS";Ayacucho;350;300;270;900
Girasol;1974/75;"SAN LUIS";Ayacucho;380;340;300;882
Girasol;1975/76;"SAN LUIS";Ayacucho;180;0;0;0
Girasol;1976/77;"SAN LUIS";Ayacucho;100;100;90;900
Girasol;1990/91;"SAN LUIS";Ayacucho;31.000;30.000;33.000;1.100
Girasol;1992/93;"SAN LUIS";Ayacucho;600;500;500;1.000
Girasol;1993/94;"SAN LUIS";Ayacucho;1.000;900;1.200;1.333
Girasol;1998/99;"SAN LUIS";Ayacucho;0;0;0;0
Girasol;2006/07;"SAN LUIS";Ayacucho;800;800;1.680;2.100
Girasol;2007/08;"SAN LUIS";Ayacucho;1.500;1.500;3.600;2.400
Girasol;2008/09;"SAN LUIS";Ayacucho;1.200;1.200;3.840;3.200
Girasol;2009/10;"SAN LUIS";Ayacucho;800;800;2.240;2.800
Girasol;2010/11;"SAN LUIS";Ayacucho;500;500;1.550;3.100
Girasol;2011/12;"SAN LUIS";Ayacucho;450;450;1.310;2.911
Girasol;2012/13;"SAN LUIS";Ayacucho;400;400;1.040;2.600
Girasol;2013/14;"SAN LUIS";Ayacucho;450;450;950;2.111
Girasol;2014/15;"SAN LUIS";Ayacucho;400;400;1.160;2.900
Girasol;2015/16;"SAN LUIS";Ayacucho;300;300;1.020;3.400
Girasol;1992/93;"SAN LUIS";Belgrano;500;500;500;1.000
Girasol;1993/94;"SAN LUIS";Belgrano;600;550;1.000;1.818
Girasol;1998/99;"SAN LUIS";Belgrano;0;0;0;0
Girasol;1969/70;"SAN LUIS";Chacabuco;6.000;5.000;3.475;695
Girasol;1970/71;"SAN LUIS";Chacabuco;6.500;4.500;2.700;600
Girasol;1971/72;"SAN LUIS";Chacabuco;6.000;2.900;1.740;600
Girasol;1972/73;"SAN LUIS";Chacabuco;9.000;7.200;4.600;639
Girasol;1973/74;"SAN LUIS";Chacabuco;9.200;8.400;7.460;888
Girasol;1974/75;"SAN LUIS";Chacabuco;8.000;7.700;5.300;688
Girasol;1975/76;"SAN LUIS";Chacabuco;6.000;3.000;2.750;917
Girasol;1976/77;"SAN LUIS";Chacabuco;6.500;6.400;5.000;781
Girasol;1977/78;"SAN LUIS";Chacabuco;9.000;7.500;3.000;400
Girasol;1978/79;"SAN LUIS";Chacabuco;10.000;9.700;6.305;650
Girasol;1979/80;"SAN LUIS";Chacabuco;11.800;11.800;6.800;576
Girasol;1980/81;"SAN LUIS";Chacabuco;7.000;6.700;5.360;800
Girasol;1981/82;"SAN LUIS";Chacabuco;7.500;7.500;6.500;867
Girasol;1982/83;"SAN LUIS";Chacabuco;9.000;9.000;6.750;750
Girasol;1983/84;"SAN LUIS";Chacabuco;11.400;11.400;12.510;1.097
Girasol;1984/85;"SAN LUIS";Chacabuco;12.500;12.500;13.800;1.104
Girasol;1985/86;"SAN LUIS";Chacabuco;10.000;10.000;12.400;1.240
Girasol;1986/87;"SAN LUIS";Chacabuco;5.000;5.000;3.500;700
Girasol;1987/88;"SAN LUIS";Chacabuco;9.500;9.500;9.500;1.000
Girasol;1988/89;"SAN LUIS";Chacabuco;10.000;8.000;9.000;1.125
Girasol;1989/90;"SAN LUIS";Chacabuco;8.000;6.000;3.000;500
Girasol;1991/92;"SAN LUIS";Chacabuco;8.300;7.900;5.500;696
Girasol;1992/93;"SAN LUIS";Chacabuco;2.400;2.160;2.200;1.019
Girasol;1993/94;"SAN LUIS";Chacabuco;3.000;2.750;4.000;1.455
Girasol;1994/95;"SAN LUIS";Chacabuco;8.000;8.000;11.200;1.400
Girasol;1995/96;"SAN LUIS";Chacabuco;8.400;4.200;4.200;1.000
Girasol;1996/97;"SAN LUIS";Chacabuco;5.300;3.700;3.000;811
Girasol;1997/98;"SAN LUIS";Chacabuco;4.200;3.900;4.700;1.205
Girasol;1998/99;"SAN LUIS";Chacabuco;7.650;6.850;10.300;1.504
Girasol;2006/07;"SAN LUIS";Chacabuco;3.300;3.300;6.270;1.900
Girasol;2007/08;"SAN LUIS";Chacabuco;5.000;5.000;9.000;1.800
Girasol;2008/09;"SAN LUIS";Chacabuco;2.500;2.500;4.500;1.800
Girasol;2009/10;"SAN LUIS";Chacabuco;1.000;1.000;1.400;1.400
Girasol;2010/11;"SAN LUIS";Chacabuco;500;500;850;1.700
Girasol;2011/12;"SAN LUIS";Chacabuco;600;600;960;1.600
Girasol;2012/13;"SAN LUIS";Chacabuco;540;540;920;1.704
Girasol;2013/14;"SAN LUIS";Chacabuco;450;450;770;1.711
Girasol;2014/15;"SAN LUIS";Chacabuco;400;400;840;2.100
Girasol;2015/16;"SAN LUIS";Chacabuco;300;300;720;2.400
Girasol;1969/70;"SAN LUIS";"Coronel Pringles";5.000;4.200;3.360;800
Girasol;1970/71;"SAN LUIS";"Coronel Pringles";6.000;4.600;2.900;630
Girasol;1971/72;"SAN LUIS";"Coronel Pringles";5.500;3.100;1.860;600
Girasol;1972/73;"SAN LUIS";"Coronel Pringles";7.500;6.000;3.800;633
Girasol;1973/74;"SAN LUIS";"Coronel Pringles";7.600;7.400;8.140;1.100
Girasol;1974/75;"SAN LUIS";"Coronel Pringles";6.500;6.200;4.300;694
Girasol;1975/76;"SAN LUIS";"Coronel Pringles";2.000;1.200;1.200;1.000
Girasol;1976/77;"SAN LUIS";"Coronel Pringles";2.100;2.000;2.000;1.000
Girasol;1977/78;"SAN LUIS";"Coronel Pringles";3.000;2.300;920;400
Girasol;1978/79;"SAN LUIS";"Coronel Pringles";3.000;2.900;1.740;600
Girasol;1979/80;"SAN LUIS";"Coronel Pringles";5.850;5.850;4.800;821
Girasol;1980/81;"SAN LUIS";"Coronel Pringles";2.100;2.100;1.470;700
Girasol;1981/82;"SAN LUIS";"Coronel Pringles";2.200;2.200;1.940;882
Girasol;1982/83;"SAN LUIS";"Coronel Pringles";2.600;2.600;1.950;750
Girasol;1983/84;"SAN LUIS";"Coronel Pringles";2.700;2.400;2.160;900
Girasol;1984/85;"SAN LUIS";"Coronel Pringles";2.800;2.800;2.600;929
Girasol;1985/86;"SAN LUIS";"Coronel Pringles";2.600;2.600;2.700;1.038
Girasol;1986/87;"SAN LUIS";"Coronel Pringles";1.300;1.300;900;692
Girasol;1987/88;"SAN LUIS";"Coronel Pringles";2.800;2.800;2.800;1.000
Girasol;1988/89;"SAN LUIS";"Coronel Pringles";2.500;2.400;2.000;833
Girasol;1989/90;"SAN LUIS";"Coronel Pringles";2.500;1.000;600;600
Girasol;1991/92;"SAN LUIS";"Coronel Pringles";5.500;5.200;3.600;692
Girasol;1992/93;"SAN LUIS";"Coronel Pringles";1.600;1.440;1.400;972
Girasol;1993/94;"SAN LUIS";"Coronel Pringles";2.000;1.850;2.500;1.351
Girasol;1994/95;"SAN LUIS";"Coronel Pringles";4.500;4.400;6.100;1.386
Girasol;1995/96;"SAN LUIS";"Coronel Pringles";4.900;2.500;2.500;1.000
Girasol;1996/97;"SAN LUIS";"Coronel Pringles";3.000;2.100;1.700;810
Girasol;1997/98;"SAN LUIS";"Coronel Pringles";3.200;3.200;3.800;1.188
Girasol;1998/99;"SAN LUIS";"Coronel Pringles";4.675;4.175;6.300;1.509
Girasol;2006/07;"SAN LUIS";"Coronel Pringles";4.500;4.500;9.450;2.100
Girasol;2007/08;"SAN LUIS";"Coronel Pringles";9.000;9.000;21.600;2.400
Girasol;2008/09;"SAN LUIS";"Coronel Pringles";8.000;8.000;16.800;2.100
Girasol;2009/10;"SAN LUIS";"Coronel Pringles";4.000;4.000;6.400;1.600
Girasol;2010/11;"SAN LUIS";"Coronel Pringles";3.500;3.500;6.300;1.800
Girasol;2011/12;"SAN LUIS";"Coronel Pringles";3.000;3.000;5.100;1.700
Girasol;2012/13;"SAN LUIS";"Coronel Pringles";2.700;2.700;4.860;1.800
Girasol;2013/14;"SAN LUIS";"Coronel Pringles";2.000;2.000;3.800;1.900
Girasol;2014/15;"SAN LUIS";"Coronel Pringles";1.800;1.800;4.140;2.300
Girasol;2015/16;"SAN LUIS";"Coronel Pringles";1.200;1.200;3.120;2.600
Girasol;1969/70;"SAN LUIS";"General Pedernera";9.500;8.700;6.960;800
Girasol;1970/71;"SAN LUIS";"General Pedernera";10.500;7.970;4.900;615
Girasol;1971/72;"SAN LUIS";"General Pedernera";10.000;4.500;3.120;693
Girasol;1972/73;"SAN LUIS";"General Pedernera";15.000;12.050;8.000;664
Girasol;1973/74;"SAN LUIS";"General Pedernera";15.300;15.300;16.430;1.074
Girasol;1974/75;"SAN LUIS";"General Pedernera";14.100;13.500;9.000;667
Girasol;1975/76;"SAN LUIS";"General Pedernera";10.000;5.500;4.950;900
Girasol;1976/77;"SAN LUIS";"General Pedernera";10.000;9.900;7.200;727
Girasol;1977/78;"SAN LUIS";"General Pedernera";14.500;11.500;5.460;475
Girasol;1978/79;"SAN LUIS";"General Pedernera";15.800;15.400;10.115;657
Girasol;1979/80;"SAN LUIS";"General Pedernera";17.700;17.700;10.200;576
Girasol;1980/81;"SAN LUIS";"General Pedernera";11.000;10.500;8.390;799
Girasol;1981/82;"SAN LUIS";"General Pedernera";11.800;11.800;10.000;847
Girasol;1982/83;"SAN LUIS";"General Pedernera";14.500;14.500;10.725;740
Girasol;1983/84;"SAN LUIS";"General Pedernera";13.800;13.300;14.600;1.098
Girasol;1984/85;"SAN LUIS";"General Pedernera";15.200;15.200;17.400;1.145
Girasol;1985/86;"SAN LUIS";"General Pedernera";12.500;12.500;15.800;1.264
Girasol;1986/87;"SAN LUIS";"General Pedernera";6.200;6.200;4.350;702
Girasol;1987/88;"SAN LUIS";"General Pedernera";15.000;15.000;14.100;940
Girasol;1988/89;"SAN LUIS";"General Pedernera";17.000;14.500;14.000;966
Girasol;1989/90;"SAN LUIS";"General Pedernera";11.000;9.000;4.500;500
Girasol;1991/92;"SAN LUIS";"General Pedernera";14.300;13.600;9.500;699
Girasol;1992/93;"SAN LUIS";"General Pedernera";4.200;3.800;3.800;1.000
Girasol;1993/94;"SAN LUIS";"General Pedernera";12.300;11.900;14.000;1.176
Girasol;1994/95;"SAN LUIS";"General Pedernera";16.500;15.900;22.300;1.403
Girasol;1995/96;"SAN LUIS";"General Pedernera";18.700;9.300;9.300;1.000
Girasol;1996/97;"SAN LUIS";"General Pedernera";11.700;8.200;6.600;805
Girasol;1997/98;"SAN LUIS";"General Pedernera";10.000;9.300;11.200;1.204
Girasol;1998/99;"SAN LUIS";"General Pedernera";15.300;13.800;20.700;1.500
Girasol;2006/07;"SAN LUIS";"General Pedernera";30.900;26.600;55.860;2.100
Girasol;2007/08;"SAN LUIS";"General Pedernera";36.000;36.000;75.600;2.100
Girasol;2008/09;"SAN LUIS";"General Pedernera";39.000;38.750;73.630;1.900
Girasol;2009/10;"SAN LUIS";"General Pedernera";14.000;14.000;19.600;1.400
Girasol;2010/11;"SAN LUIS";"General Pedernera";18.000;18.000;30.600;1.700
Girasol;2011/12;"SAN LUIS";"General Pedernera";20.000;20.000;34.000;1.700
Girasol;2012/13;"SAN LUIS";"General Pedernera";18.000;18.000;30.600;1.700
Girasol;2013/14;"SAN LUIS";"General Pedernera";15.000;15.000;27.000;1.800
Girasol;2014/15;"SAN LUIS";"General Pedernera";7.000;7.000;16.800;2.400
Girasol;2015/16;"SAN LUIS";"General Pedernera";6.600;6.600;16.250;2.462
Girasol;1969/70;"SAN LUIS";"Gobernador Dupuy";400;350;245;700
Girasol;1970/71;"SAN LUIS";"Gobernador Dupuy";450;350;230;657
Girasol;1971/72;"SAN LUIS";"Gobernador Dupuy";400;0;0;0
Girasol;1972/73;"SAN LUIS";"Gobernador Dupuy";1.000;800;520;650
Girasol;1973/74;"SAN LUIS";"Gobernador Dupuy";1.200;1.200;1.200;1.000
Girasol;1974/75;"SAN LUIS";"Gobernador Dupuy";1.300;1.300;1.300;1.000
Girasol;1975/76;"SAN LUIS";"Gobernador Dupuy";200;0;0;0
Girasol;1976/77;"SAN LUIS";"Gobernador Dupuy";300;300;330;1.100
Girasol;1977/78;"SAN LUIS";"Gobernador Dupuy";500;300;120;400
Girasol;1978/79;"SAN LUIS";"Gobernador Dupuy";1.000;1.000;600;600
Girasol;1979/80;"SAN LUIS";"Gobernador Dupuy";5.400;5.400;2.800;519
Girasol;1980/81;"SAN LUIS";"Gobernador Dupuy";2.000;2.000;1.400;700
Girasol;1981/82;"SAN LUIS";"Gobernador Dupuy";2.200;2.200;1.760;800
Girasol;1982/83;"SAN LUIS";"Gobernador Dupuy";2.700;2.700;2.025;750
Girasol;1987/88;"SAN LUIS";"Gobernador Dupuy";3.000;3.000;3.000;1.000
Girasol;1988/89;"SAN LUIS";"Gobernador Dupuy";5.000;3.500;3.000;857
Girasol;1989/90;"SAN LUIS";"Gobernador Dupuy";4.000;3.500;1.900;543
Girasol;1991/92;"SAN LUIS";"Gobernador Dupuy";2.200;2.100;1.500;714
Girasol;1992/93;"SAN LUIS";"Gobernador Dupuy";700;600;600;1.000
Girasol;1993/94;"SAN LUIS";"Gobernador Dupuy";1.100;1.050;2.000;1.905
Girasol;1994/95;"SAN LUIS";"Gobernador Dupuy";9.800;9.500;13.300;1.400
Girasol;1995/96;"SAN LUIS";"Gobernador Dupuy";10.800;5.400;5.400;1.000
Girasol;1996/97;"SAN LUIS";"Gobernador Dupuy";6.800;4.800;3.800;792
Girasol;1997/98;"SAN LUIS";"Gobernador Dupuy";9.500;9.000;10.800;1.200
Girasol;1998/99;"SAN LUIS";"Gobernador Dupuy";10.625;9.625;14.400;1.496
Girasol;2005/06;"SAN LUIS";"Gobernador Dupuy";75.000;69.500;55.600;800
Girasol;2006/07;"SAN LUIS";"Gobernador Dupuy";45.000;45.000;85.500;1.900
Girasol;2007/08;"SAN LUIS";"Gobernador Dupuy";50.000;50.000;85.000;1.700
Girasol;2008/09;"SAN LUIS";"Gobernador Dupuy";22.000;22.000;37.400;1.700
Girasol;2009/10;"SAN LUIS";"Gobernador Dupuy";6.500;6.500;9.100;1.400
Girasol;2010/11;"SAN LUIS";"Gobernador Dupuy";7.000;7.000;11.200;1.600
Girasol;2011/12;"SAN LUIS";"Gobernador Dupuy";7.500;7.500;12.000;1.600
Girasol;2012/13;"SAN LUIS";"Gobernador Dupuy";6.750;6.750;10.800;1.600
Girasol;2013/14;"SAN LUIS";"Gobernador Dupuy";7.000;7.000;11.900;1.700
Girasol;2014/15;"SAN LUIS";"Gobernador Dupuy";4.000;4.000;8.000;2.000
Girasol;2015/16;"SAN LUIS";"Gobernador Dupuy";1.200;1.200;2.880;2.400
Girasol;1969/70;"SAN LUIS";"Juan Martin de Pueyrredon";3.500;3.300;2.970;900
Girasol;1970/71;"SAN LUIS";"Juan Martin de Pueyrredon";4.000;3.100;2.000;645
Girasol;1971/72;"SAN LUIS";"Juan Martin de Pueyrredon";3.800;2.300;1.610;700
Girasol;1972/73;"SAN LUIS";"Juan Martin de Pueyrredon";5.000;4.000;2.200;550
Girasol;1973/74;"SAN LUIS";"Juan Martin de Pueyrredon";5.100;5.000;5.500;1.100
Girasol;1974/75;"SAN LUIS";"Juan Martin de Pueyrredon";5.000;4.700;3.000;638
Girasol;1975/76;"SAN LUIS";"Juan Martin de Pueyrredon";2.000;1.200;1.080;900
Girasol;1976/77;"SAN LUIS";"Juan Martin de Pueyrredon";2.100;2.000;2.000;1.000
Girasol;1977/78;"SAN LUIS";"Juan Martin de Pueyrredon";2.000;1.400;700;500
Girasol;1978/79;"SAN LUIS";"Juan Martin de Pueyrredon";2.500;2.400;1.440;600
Girasol;1979/80;"SAN LUIS";"Juan Martin de Pueyrredon";5.850;5.850;4.100;701
Girasol;1980/81;"SAN LUIS";"Juan Martin de Pueyrredon";3.000;2.900;2.030;700
Girasol;1981/82;"SAN LUIS";"Juan Martin de Pueyrredon";3.200;3.200;2.560;800
Girasol;1982/83;"SAN LUIS";"Juan Martin de Pueyrredon";3.900;3.900;2.925;750
Girasol;1983/84;"SAN LUIS";"Juan Martin de Pueyrredon";3.800;3.650;3.650;1.000
Girasol;1984/85;"SAN LUIS";"Juan Martin de Pueyrredon";4.000;4.000;4.000;1.000
Girasol;1985/86;"SAN LUIS";"Juan Martin de Pueyrredon";3.800;3.800;4.200;1.105
Girasol;1986/87;"SAN LUIS";"Juan Martin de Pueyrredon";1.900;1.900;1.300;684
Girasol;1987/88;"SAN LUIS";"Juan Martin de Pueyrredon";4.000;4.000;3.900;975
Girasol;1988/89;"SAN LUIS";"Juan Martin de Pueyrredon";4.500;3.200;3.500;1.094
Girasol;1989/90;"SAN LUIS";"Juan Martin de Pueyrredon";4.000;3.800;2.000;526
Girasol;1991/92;"SAN LUIS";"Juan Martin de Pueyrredon";3.700;3.500;2.500;714
Girasol;1994/95;"SAN LUIS";"Juan Martin de Pueyrredon";3.200;3.200;4.500;1.406
Girasol;1995/96;"SAN LUIS";"Juan Martin de Pueyrredon";3.600;1.800;1.800;1.000
Girasol;1996/97;"SAN LUIS";"Juan Martin de Pueyrredon";2.200;1.500;1.200;800
Girasol;1997/98;"SAN LUIS";"Juan Martin de Pueyrredon";2.100;2.100;2.500;1.190
Girasol;1998/99;"SAN LUIS";"Juan Martin de Pueyrredon";2.975;2.675;4.000;1.495
Girasol;2006/07;"SAN LUIS";"Juan Martin de Pueyrredon";3.500;3.500;7.700;2.200
Girasol;2007/08;"SAN LUIS";"Juan Martin de Pueyrredon";5.500;5.500;12.100;2.200
Girasol;2008/09;"SAN LUIS";"Juan Martin de Pueyrredon";5.300;5.300;11.130;2.100
Girasol;2009/10;"SAN LUIS";"Juan Martin de Pueyrredon";1.500;1.500;2.400;1.600
Girasol;2010/11;"SAN LUIS";"Juan Martin de Pueyrredon";1.200;1.200;2.280;1.900
Girasol;2011/12;"SAN LUIS";"Juan Martin de Pueyrredon";1.000;1.000;1.600;1.600
Girasol;2012/13;"SAN LUIS";"Juan Martin de Pueyrredon";900;900;1.530;1.700
Girasol;2013/14;"SAN LUIS";"Juan Martin de Pueyrredon";700;700;1.260;1.800
Girasol;2014/15;"SAN LUIS";"Juan Martin de Pueyrredon";700;700;1.610;2.300
Girasol;2015/16;"SAN LUIS";"Juan Martin de Pueyrredon";400;400;960;2.400
Girasol;1969/70;"SAN LUIS";Junin;100;100;50;500
Girasol;1970/71;"SAN LUIS";Junin;200;130;80;615
Girasol;1971/72;"SAN LUIS";Junin;200;0;0;0
Girasol;1972/73;"SAN LUIS";Junin;800;650;440;677
Girasol;1973/74;"SAN LUIS";Junin;1.000;1.000;1.000;1.000
Girasol;1974/75;"SAN LUIS";Junin;1.200;1.000;1.000;1.000
Girasol;1975/76;"SAN LUIS";Junin;1.320;800;720;900
Girasol;1976/77;"SAN LUIS";Junin;1.300;1.200;1.080;900
Girasol;1977/78;"SAN LUIS";Junin;1.500;1.000;400;400
Girasol;1978/79;"SAN LUIS";Junin;1.500;1.500;900;600
Girasol;1979/80;"SAN LUIS";Junin;2.700;2.700;1.150;426
Girasol;1980/81;"SAN LUIS";Junin;1.300;1.300;910;700
Girasol;1981/82;"SAN LUIS";Junin;1.500;1.500;1.200;800
Girasol;1982/83;"SAN LUIS";Junin;1.800;1.800;1.350;750
Girasol;1983/84;"SAN LUIS";Junin;1.700;1.400;980;700
Girasol;1984/85;"SAN LUIS";Junin;1.800;1.800;1.300;722
Girasol;1985/86;"SAN LUIS";Junin;1.600;1.600;1.300;813
Girasol;1986/87;"SAN LUIS";Junin;850;850;600;706
Girasol;1987/88;"SAN LUIS";Junin;1.900;1.900;1.900;1.000
Girasol;1988/89;"SAN LUIS";Junin;2.000;1.400;1.600;1.143
Girasol;1989/90;"SAN LUIS";Junin;1.500;1.200;600;500
Girasol;1998/99;"SAN LUIS";Junin;0;0;0;0
Girasol;2009/10;"SAN LUIS";Junin;300;300;510;1.700
Girasol;2010/11;"SAN LUIS";Junin;200;200;380;1.900
Girasol;1969/70;"SAN LUIS";"Libertador General San Martin";600;500;350;700
Girasol;1970/71;"SAN LUIS";"Libertador General San Martin";700;500;300;600
Girasol;1971/72;"SAN LUIS";"Libertador General San Martin";500;100;70;700
Girasol;1972/73;"SAN LUIS";"Libertador General San Martin";1.200;960;600;625
Girasol;1973/74;"SAN LUIS";"Libertador General San Martin";1.300;1.000;1.000;1.000
Girasol;1974/75;"SAN LUIS";"Libertador General San Martin";1.320;1.060;1.000;943
Girasol;1976/77;"SAN LUIS";"Libertador General San Martin";300;300;300;1.000
Girasol;1977/78;"SAN LUIS";"Libertador General San Martin";1.500;1.000;400;400
Girasol;1978/79;"SAN LUIS";"Libertador General San Martin";1.500;1.500;900;600
Girasol;1979/80;"SAN LUIS";"Libertador General San Martin";2.700;2.700;1.150;426
Girasol;1980/81;"SAN LUIS";"Libertador General San Martin";1.200;1.200;840;700
Girasol;1981/82;"SAN LUIS";"Libertador General San Martin";1.300;1.300;1.040;800
Girasol;1982/83;"SAN LUIS";"Libertador General San Martin";1.700;1.700;1.275;750
Girasol;1983/84;"SAN LUIS";"Libertador General San Martin";1.600;1.150;800;696
Girasol;1984/85;"SAN LUIS";"Libertador General San Martin";1.700;1.700;1.200;706
Girasol;1985/86;"SAN LUIS";"Libertador General San Martin";1.500;1.500;1.100;733
Girasol;1986/87;"SAN LUIS";"Libertador General San Martin";750;750;550;733
Girasol;1987/88;"SAN LUIS";"Libertador General San Martin";1.800;1.800;1.800;1.000
Girasol;1988/89;"SAN LUIS";"Libertador General San Martin";1.000;1.000;700;700
Girasol;1989/90;"SAN LUIS";"Libertador General San Martin";1.000;500;400;800
Girasol;1994/95;"SAN LUIS";"Libertador General San Martin";1.000;1.000;1.400;1.400
Girasol;1995/96;"SAN LUIS";"Libertador General San Martin";1.600;800;800;1.000
Girasol;1996/97;"SAN LUIS";"Libertador General San Martin";1.000;700;600;857
Girasol;1997/98;"SAN LUIS";"Libertador General San Martin";1.000;1.000;1.200;1.200
Girasol;1998/99;"SAN LUIS";"Libertador General San Martin";1.275;1.175;1.800;1.532
Girasol;1969/70;"SANTA FE";"9 de  Julio";19.000;17.000;12.000;706
Girasol;1970/71;"SANTA FE";"9 de  Julio";25.000;23.000;13.500;587
Girasol;1971/72;"SANTA FE";"9 de  Julio";20.000;15.500;6.800;439
Girasol;1972/73;"SANTA FE";"9 de  Julio";80.000;40.000;18.000;450
Girasol;1973/74;"SANTA FE";"9 de  Julio";30.000;3.500;1.700;486
Girasol;1974/75;"SANTA FE";"9 de  Julio";9.000;8.400;6.700;798
Girasol;1975/76;"SANTA FE";"9 de  Julio";20.000;18.500;18.500;1.000
Girasol;1976/77;"SANTA FE";"9 de  Julio";70.000;43.000;21.000;488
Girasol;1977/78;"SANTA FE";"9 de  Julio";45.000;42.500;18.000;424
Girasol;1978/79;"SANTA FE";"9 de  Julio";45.000;14.500;9.400;648
Girasol;1979/80;"SANTA FE";"9 de  Julio";14.400;14.000;12.500;893
Girasol;1980/81;"SANTA FE";"9 de  Julio";10.000;9.300;7.403;796
Girasol;1981/82;"SANTA FE";"9 de  Julio";3.500;3.500;3.100;886
Girasol;1982/83;"SANTA FE";"9 de  Julio";3.500;3.000;3.000;1.000
Girasol;1983/84;"SANTA FE";"9 de  Julio";3.500;3.000;2.600;867
Girasol;1984/85;"SANTA FE";"9 de  Julio";4.000;3.100;3.900;1.258
Girasol;1985/86;"SANTA FE";"9 de  Julio";5.000;5.000;6.500;1.300
Girasol;1986/87;"SANTA FE";"9 de  Julio";2.000;2.000;2.400;1.200
Girasol;1987/88;"SANTA FE";"9 de  Julio";2.000;2.000;2.400;1.200
Girasol;1988/89;"SANTA FE";"9 de  Julio";1.500;1.500;1.000;667
Girasol;1989/90;"SANTA FE";"9 de  Julio";7.000;7.000;15.400;2.200
Girasol;1990/91;"SANTA FE";"9 de  Julio";5.000;5.000;4.000;800
Girasol;1991/92;"SANTA FE";"9 de  Julio";9.000;8.000;8.800;1.100
Girasol;1992/93;"SANTA FE";"9 de  Julio";5.200;5.000;7.800;1.560
Girasol;1993/94;"SANTA FE";"9 de  Julio";5.300;5.100;6.600;1.294
Girasol;1994/95;"SANTA FE";"9 de  Julio";6.500;6.500;9.100;1.400
Girasol;1995/96;"SANTA FE";"9 de  Julio";5.000;3.800;6.500;1.711
Girasol;1996/97;"SANTA FE";"9 de  Julio";16.500;9.500;11.400;1.200
Girasol;1997/98;"SANTA FE";"9 de  Julio";32.000;20.000;22.000;1.100
Girasol;1998/99;"SANTA FE";"9 de  Julio";25.000;25.000;45.000;1.800
Girasol;1999/00;"SANTA FE";"9 de  Julio";37.000;10.000;13.000;1.300
Girasol;2000/01;"SANTA FE";"9 de  Julio";5.000;5.000;6.700;1.340
Girasol;2001/02;"SANTA FE";"9 de  Julio";7.000;7.000;11.200;1.600
Girasol;2002/03;"SANTA FE";"9 de  Julio";10.000;8.500;12.000;1.412
