CVE_ENT,ENT,CVE_MUN,MUN,POB_TOT,VP,ANALF,SPRIM,OVSDE,OVSEE,OVSAE,VHAC,OVPT,PL<5000,PO2SM,OVSD,OVSDSE,IM,GM,IND0A100,LUG_NAC,LUGAR_EST,AÑOS
20,Oaxaca,20014, Ciudad Ixtepec,21498,4943,15.22,-,-,4.2,4.53,-,-,-,-,10.27,-,-1.207,Bajo,-,2131,-,1995
20,Oaxaca,20107, San Antonio de la Cal                            ,21456,-,6.76,19.79,1.19,2.1,18.81,43.25,19.84,5.86,38.33,-,-,-0.857,Bajo,17.988,1919,-,2010
20,Oaxaca,20014,Ciudad Ixtepec,21449,-,16.69,37.76,17.19,4.33,6.66,57.41,10.43,2.94,61.26,-,-,-1.374,Bajo,-,2188,563,1990
20,Oaxaca,20406, Santa Mar�a Chilchotla,21436,-,42.68,73.03,-,25.68,67.97,77.2,83.78,100,93.58,-,12.5,1.894,Muy alto,-,81,32,2000
20,Oaxaca,20190, San Juan Cotzoc�n,21362,4066,25.06,-,-,11.34,56.57,-,-,-,-,80.57,-,0.835,Alto,-,510,-,1995
20,Oaxaca,20068, Ocotl�n de Morelos                               ,21341,-,10.44,26.81,2.75,2.55,50.61,44.87,27.32,29.64,42.65,-,-,-0.171,Medio,25.737,1347,-,2010
20,Oaxaca,20439,Santa Mar�a Tonameca,21223,-,27.52,51.15,9.7,12.86,56.09,67.05,46.91,100,79.41,-,-,1.252,Muy alto,-,282,134,2005
20,Oaxaca,20190,San Juan Cotzoc�n,21192,-,27.87,63.83,37.93,28.38,56.57,73.17,61.18,100,87.57,-,-,0.607,Alto,-,681,293,1990
20,Oaxaca,20559,San Juan Bautista Valle Nacional,21189,-,23.34,43.62,1.97,3.32,49.16,43.5,32.81,70.39,83.3,-,-,0.386,Alto,-,823,339,2005
20,Oaxaca,20559,San Juan Bautista Valle Nacional,21045,-,26.18,58.71,28.83,21.66,60.03,73.24,63.31,73.75,90.3,-,-,0.412,Alto,-,836,346,1990
20,Oaxaca,20028,Heroica Ciudad de Ejutla de Crespo,20915,-,15.58,33.16,2.42,1.77,14.81,39,21.95,50.47,60.06,-,-,0.436,Alto,-,770,329,2015
20,Oaxaca,20318, San Pedro Mixtepec -Dto. 22 -                    ,20733,-,24.66,52.33,40.69,14.94,36.1,72.55,49.44,60.48,68.14,-,-,-0.119,Medio,-,1286,455,1990
20,Oaxaca,20085,San Agust�n Loxicha,20664,-,45.27,79.14,72.59,80.33,26.64,84.54,91.72,100,89.25,-,-,1.615,Muy alto,-,146,67,1990
20,Oaxaca,20406, Santa Mar�a Chilchotla                           ,20584,-,37.31,60.15,1.55,15.34,92.35,60.59,41.63,100,88.76,-,-,2.523,Muy alto,56.182,23,-,2010
20,Oaxaca,20406,Santa Mar�a Chilchotla,20577,-,44.23,65.7,1.9,18.9,94.73,68.82,80.06,100,89.94,-,-,2.366,Muy alto,-,29,9,2005
20,Oaxaca,20406,Santa Mar�a Chilchotla,20328,-,32.8,54.17,0.6,11.57,66.87,54.03,43.79,100,82.74,-,-,3.13,Muy alto,-,13,3,2015
20,Oaxaca,20439, Santa Mar�a Tonameca,20228,-,31.64,60.05,-,23.27,60.2,78.09,56.49,100,82.62,-,29.95,1.367,Muy alto,-,241,110,2000
20,Oaxaca,20232, San Lucas Ojitl�n,20118,-,24.59,52.7,-,29.27,65.22,80.54,69.8,71.51,91.34,-,30.55,1.375,Muy alto,-,239,109,2000
20,Oaxaca,20232,San Lucas Ojitl�n,20085,-,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,-,-,1.249,Muy alto,-,280,134,2015
20,Oaxaca,20171, San Jos� Tenango,19969,-,47.15,76.3,-,41.45,81.78,76.76,90.1,100,93.81,-,23,2.344,Muy alto,-,21,7,2000
20,Oaxaca,20399,Santa Mar�a Atzompa,19876,-,8.94,23.63,1.08,5.72,51.34,51.46,28.77,15.2,58.21,-,-,-0.444,Medio,-,1586,514,2005
20,Oaxaca,20232,San Lucas Ojitl�n,19871,-,22.66,44.04,9.69,10.72,51.89,75.99,55.13,72.15,87.79,-,-,1.16,Muy alto,-,331,158,2005
20,Oaxaca,20570,Zimatl�n de �lvarez,19849,-,8.73,23.95,2.08,4.02,13.81,35.34,20.9,42.83,52.61,-,-,0.014,Medio,-,1151,442,2015
20,Oaxaca,20028, Heroica Ciudad de Ejutla de Crespo               ,19679,-,19.43,40.49,6.23,2.31,34.13,50.72,27.68,50.46,58.95,-,-,0.449,Alto,32.745,797,-,2010
20,Oaxaca,20551, Tlacolula de Matamoros                           ,19625,-,11.17,28.31,1.51,2.29,11.32,36.99,19.54,29.57,44.89,-,-,-0.611,Medio,20.773,1715,-,2010
20,Oaxaca,20028,Heroica Ciudad de Ejutla de Crespo,19585,-,31.23,60.48,53.17,11.21,57.71,72.7,58.23,61.03,86.89,-,-,0.442,Alto,-,811,339,1990
20,Oaxaca,20068,Ocotl�n de Morelos,19581,-,12.69,32.81,9.83,3.31,49.95,52.16,39.9,29.89,63.26,-,-,-0.052,Alto,-,1232,459,2005
20,Oaxaca,20565, Villa De Zaachila,19247,-,12.18,35.41,-,19.57,41.88,56.06,44.72,5.1,63.96,-,3.58,-0.337,Medio,-,1496,495,2000
20,Oaxaca,20401,Santa Mar�a Colotepec,19223,-,15.9,35.03,3.88,7.53,31.96,66.54,29.23,54.67,63.84,-,-,0.121,Alto,-,1086,421,2005
20,Oaxaca,20570, Zimatl�n de �lvarez                              ,19215,-,11.22,28.98,1.8,1.93,21.4,41.79,38.57,42.83,59.63,-,-,-0.034,Medio,27.284,1231,-,2010
20,Oaxaca,20467,Santiago Jamiltepec,19201,-,15.43,31.7,4.66,3.41,11.7,41.11,8.17,45.02,54.66,-,-,0.16,Alto,-,1022,406,2015
20,Oaxaca,20207,San Juan Mazatl�n,19163,-,22.47,45.33,1.13,2.72,16.82,45.85,17.54,100,69.03,-,-,1.136,Alto,-,333,164,2015
20,Oaxaca,20406,Santa Mar�a Chilchotla,19108,-,52.48,83.02,59.09,87.08,85.89,79.46,90.91,100,91.96,-,-,1.954,Muy alto,-,52,22,1990
20,Oaxaca,20134, San Felipe Jalapa De D�az,19040,3441,47.83,-,-,35.75,76.76,-,-,-,-,80.48,-,1.864,Muy alto,-,98,-,1995
20,Oaxaca,20085, San Agust�n Loxicha,18839,3188,37.54,-,-,75.56,28.22,-,-,-,-,96.41,-,1.908,Muy alto,-,91,-,1995
20,Oaxaca,20406, Santa Mar�a Chilchotla,18745,3522,46.31,-,-,34.56,85.34,-,-,-,-,90.8,-,2.013,Muy alto,-,62,-,1995
20,Oaxaca,20006,Asunci�n Nochixtl�n,18525,-,6.49,19.28,1.88,3.4,23.29,37.86,13.09,25.45,53.28,-,-,-0.213,Medio,-,1359,484,2015
20,Oaxaca,20386,Santa Cruz Zenzontepec,18512,-,27.66,47.78,0.58,4.39,18.69,58.42,46.02,100,64.18,-,-,2.059,Muy alto,-,74,25,2015
20,Oaxaca,20171, San Jos� Tenango                                 ,18478,-,42.31,63.2,1.57,30.19,82.6,63.23,49.78,100,85.9,-,-,3.011,Muy alto,61.696,8,-,2010
20,Oaxaca,20232, San Lucas Ojitl�n,18449,3104,26.99,-,-,35.59,77.01,-,-,-,-,89.93,-,1.579,Muy alto,-,175,-,1995
20,Oaxaca,20023, Cuil�pam de Guerrero                             ,18428,-,6.38,19.86,1.98,9.28,51.06,42.65,16.45,32.93,45.62,-,-,-0.348,Medio,23.739,1496,-,2010
20,Oaxaca,20171,San Jos� Tenango,18413,-,57.42,81.61,48.7,91.14,95.32,78.88,94.73,100,89.99,-,-,1.998,Muy alto,-,45,18,1990
20,Oaxaca,20124,San Blas Atempa,18406,-,25.76,43.43,5.01,1.92,24.9,54.25,32.91,30.04,60.38,-,-,1.353,Muy alto,-,232,109,2015
20,Oaxaca,20028, Heroica Ciudad De Ejutla De Crespo,18404,3650,25.66,-,-,3.93,50.83,-,-,-,-,67.83,-,0.594,Alto,-,663,-,1995
20,Oaxaca,20467, Santiago Jamiltepec                              ,18383,-,18.02,35.78,6.9,2.66,34.48,47.27,18.73,45.02,50.42,-,-,0.106,Medio,28.868,1106,-,2010
20,Oaxaca,20570, Zimatl�n de �lvarez                              ,18370,-,14.6,33.68,2.87,2.73,20.51,49.29,43.41,43.4,66.46,-,-,-0.177,Medio,-,1343,479,2005
20,Oaxaca,20171,San Jos� Tenango,18316,-,39.07,57.08,2.1,16.02,80.62,58.61,52.27,100,74.75,-,-,3.808,Muy alto,-,7,1,2015
20,Oaxaca,20350,San Sebasti�n Tutla,18195,-,1.4,5.55,0.01,0.16,1.75,14.97,1.49,27.91,22.4,-,-,-1.788,Muy bajo,-,2431,570,2015
20,Oaxaca,20068, Ocotl�n De Morelos,18183,-,14.36,38.07,-,4.84,40.88,57.96,35.1,30.8,65.82,-,19.59,-0.258,Medio,-,1432,485,2000
20,Oaxaca,20401, Santa Mar�a Colotepec,18120,-,19.36,43.31,-,14.94,37.58,73.18,39.8,57.97,66.42,-,20.18,0.257,Alto,-,966,377,2000
20,Oaxaca,20171,San Jos� Tenango,18120,-,47.89,68.58,4.31,35.93,91.24,71.97,89.37,100,90.17,-,-,2.833,Muy alto,-,13,5,2005
20,Oaxaca,20467, Santiago Jamiltepec,17922,-,24.64,47.45,-,7.28,63.49,64.61,38.36,47.46,79.43,-,29.57,0.497,Alto,-,770,312,2000
20,Oaxaca,20386, Santa Cruz Zenzontepec                           ,17897,-,34.61,57.26,0.51,7.04,71.11,67.79,25.26,100,87.09,-,-,1.962,Muy alto,49.842,62,-,2010
20,Oaxaca,20085,San Agust�n Loxicha,17823,-,32.96,55.83,3.27,37.57,61.82,81.13,77.26,100,87.77,-,-,2.248,Muy alto,-,40,15,2005
20,Oaxaca,20006, Asunci�n Nochixtl�n                              ,17820,-,9.41,22.64,1.19,4.58,28.61,47.04,25.45,25.45,55.95,-,-,-0.272,Medio,24.6,1433,-,2010
20,Oaxaca,20467, Santiago Jamiltepec,17794,3452,26.21,-,-,8.87,51.45,-,-,-,-,80.48,-,0.678,Alto,-,610,-,1995
20,Oaxaca,20526,Santos Reyes Nopala,17583,-,24.32,40.37,1.07,4.24,2.47,45.56,11.9,67.46,69.27,-,-,0.76,Alto,-,516,239,2015
20,Oaxaca,20028, Heroica Ciudad De Ejutla De Crespo,17573,-,25.02,53.04,-,4.87,41.13,60.93,46.02,56.19,81.31,-,27.17,0.456,Alto,-,796,321,2000
20,Oaxaca,20205, San Juan Lalana                                  ,17398,-,27.23,57.6,2.65,12.57,31.87,51.42,14.62,100,89.12,-,-,1.353,Muy alto,42.957,235,-,2010
20,Oaxaca,20028,Heroica Ciudad de Ejutla de Crespo,17232,-,24.76,47.28,12.98,3.05,38.67,56.53,58.62,56.71,78.15,-,-,0.715,Alto,-,573,260,2005
20,Oaxaca,20467,Santiago Jamiltepec,17206,-,23.45,41.44,15.34,3.88,36.88,56.41,31.29,45.93,76.35,-,-,0.367,Alto,-,846,348,2005
20,Oaxaca,20068, Ocotl�n De Morelos,17180,3419,16.02,-,-,4.39,42.83,-,-,-,-,62.12,-,0.05,Medio,-,1144,-,1995
20,Oaxaca,20207, San Juan Mazatl�n                                ,17100,-,26.23,49.06,2.06,20.88,25.18,56.65,36.91,100,85.63,-,-,1.634,Muy alto,46.137,146,-,2010
20,Oaxaca,20124, San Blas Atempa                                  ,17094,-,34.38,52.35,14.53,6.63,37.56,62.27,60.48,30.04,65.76,-,-,1.671,Muy alto,46.556,130,-,2010
20,Oaxaca,20207, San Juan Mazatl�n,17090,-,32.48,63.34,-,28.4,48.33,73.4,67.65,100,91.45,-,25.19,1.476,Muy alto,-,201,87,2000
20,Oaxaca,20205,San Juan Lalana,16972,-,22.04,51.89,0.99,3.89,20.45,39.93,15.37,100,68.75,-,-,1.18,Alto,-,308,148,2015
20,Oaxaca,20124,San Blas Atempa,16899,-,39.12,56.58,21.06,6.76,20.32,67.6,68.08,27.72,80.01,-,-,1.18,Muy alto,-,318,153,2005
20,Oaxaca,20570, Zimatl�n de �lvarez                              ,16801,-,14.91,41.56,-,4.53,21.06,55.52,47.04,43.47,69.15,-,13.23,-0.242,Medio,-,1418,480,2000
20,Oaxaca,20205, San Juan Lalana,16775,-,28.68,70.14,-,32.32,62.84,72.41,58.91,100,93.98,-,8.47,1.466,Muy alto,-,206,90,2000
20,Oaxaca,20386,Santa Cruz Zenzontepec,16773,-,36.96,64.89,0.28,67.5,91.89,77.83,56.5,100,90.12,-,-,2.884,Muy alto,-,12,4,2005
20,Oaxaca,20207, San Juan Mazatl�n,16547,3019,34.74,-,-,25.14,60.64,-,-,-,-,36.43,-,1.106,Muy alto,-,376,-,1995
20,Oaxaca,20439, Santa Mar�a Tonameca,16546,2881,32.26,-,-,28.55,83.28,-,-,-,-,96.87,-,1.68,Muy alto,-,153,-,1995
20,Oaxaca,20427,Santa Mar�a Petapa,16518,-,14.89,33.71,5.04,3.31,26.69,45.15,8.22,100,65.56,-,-,0.728,Alto,-,543,251,2015
20,Oaxaca,20551,Tlacolula de Matamoros,16510,-,13.55,33.92,5.4,2.73,10.42,42.3,24.89,14.75,65.56,-,-,-0.575,Medio,-,1697,530,2005
20,Oaxaca,20232,San Lucas Ojitl�n,16476,-,34.3,66.82,66.89,50.6,70.78,83.9,75.05,69.4,86.56,-,-,1.162,Muy alto,-,331,162,1990
20,Oaxaca,20134,San Felipe Jalapa de D�az,16452,-,49.87,78.76,69.32,62.26,70.58,82.52,80.35,52.07,93.27,-,-,1.545,Muy alto,-,172,80,1990
20,Oaxaca,20467,Santiago Jamiltepec,16451,-,31.3,59.34,62.1,13.19,62.38,74.34,52.98,50.27,86,-,-,0.461,Alto,-,795,333,1990
20,Oaxaca,20171, San Jos� Tenango,16449,3288,49.42,-,-,38.93,78.91,-,-,-,-,53.59,-,1.83,Muy alto,-,109,-,1995
20,Oaxaca,20447,Santa Mar�a Zacatepec,16340,-,17.52,40.06,2.55,3.42,2.3,42.35,16.89,100,65,-,-,0.721,Alto,-,550,252,2015
20,Oaxaca,20205,San Juan Lalana,16335,-,30.55,61.59,2.01,19.32,58.89,61,57.72,100,90.33,-,-,1.614,Muy alto,-,152,69,2005
20,Oaxaca,20570, Zimatl�n de �lvarez                              ,16311,3310,15.26,-,-,4.96,22.51,-,-,-,-,36.77,-,-0.112,Medio,-,1280,-,1995
20,Oaxaca,20350, San Sebasti�n Tutla                              ,16241,-,1.25,5.78,0.07,0.05,2.78,18.69,3.02,27.92,26.83,-,-,-1.891,Muy bajo,6.309,2435,-,2010
20,Oaxaca,20207,San Juan Mazatl�n,16138,-,33.17,57.7,3.87,24.55,26.15,63.39,54.18,100,87.9,-,-,1.475,Muy alto,-,207,96,2005
20,Oaxaca,20293,San Pablo Etla,15993,-,1.49,7.5,0.34,0.65,6.19,19.46,2.83,50.06,27.29,-,-,-1.455,Muy bajo,-,2317,565,2015
20,Oaxaca,20364,Santa Catarina Juquila,15987,-,18.45,35.94,0.31,2.42,1.55,46.7,18.54,57.72,54.89,-,-,0.431,Alto,-,773,331,2015
20,Oaxaca,20526, Santos Reyes Nopala                              ,15986,-,28.09,46.96,3.21,6.93,17.46,60.55,28.71,67.47,65.15,-,-,0.928,Alto,38.16,447,-,2010
20,Oaxaca,20350,San Sebasti�n Tutla,15922,-,1.41,5.35,0.07,0.25,6.82,23.85,3.66,26.3,33.13,-,-,-1.873,Muy bajo,-,2426,570,2005
20,Oaxaca,20124, San Blas Atempa,15886,-,42.87,65.41,-,11.11,16.86,67.64,59.89,28.84,83.25,-,31.78,0.885,Alto,-,494,218,2000
20,Oaxaca,20021,Cosolapa,15866,-,11.32,29.56,3.99,1.97,6.45,37.55,12.41,43.27,65.32,-,-,0.035,Medio,-,1140,441,2015
20,Oaxaca,20399, Santa Mar�a Atzompa,15749,-,11.61,30.84,-,7.52,70.89,61.28,26.17,14.71,60.56,-,8.79,-0.383,Medio,-,1529,505,2000
20,Oaxaca,20227,San Lorenzo Cacaotepec,15735,-,2.58,11.21,0.57,1.53,5.94,26.18,3.33,46.36,36.44,-,-,-1.151,Muy bajo,-,2168,562,2015
20,Oaxaca,20068,Ocotl�n de Morelos,15733,-,19.45,50.24,28.89,5.53,40.2,68.02,42.64,35.05,79.07,-,-,-0.367,Medio,-,1524,496,1990
20,Oaxaca,20157,San Jacinto Amilpas,15720,-,3.22,8.89,0.18,0.37,1.83,21.18,3.42,0,29.72,-,-,-1.589,Muy bajo,-,2377,568,2015
20,Oaxaca,20350, San Sebasti�n Tutla,15690,-,2.64,10.18,-,5.55,9.89,31.74,6.7,25.8,34.47,-,1.81,-1.813,Muy bajo,-,2395,569,2000
20,Oaxaca,20401, Santa Mar�a Colotepec,15646,2787,20.84,-,-,16.2,51.46,-,-,-,-,85.26,-,0.687,Alto,-,606,-,1995
20,Oaxaca,20005, Asunci�n Ixtaltepec,15537,3681,24.17,-,-,5.75,34.82,-,-,-,-,22.6,-,-0.652,Medio,-,1712,-,1995
20,Oaxaca,20293, San Pablo Etla                                   ,15535,-,1.91,8.22,0.35,1.78,8.41,25.1,4.66,50.06,21.62,-,-,-1.621,Muy bajo,9.358,2354,-,2010
20,Oaxaca,20565, Villa De Zaachila,15512,3202,11.3,-,-,11.53,25.97,-,-,-,-,51.03,-,-0.246,Medio,-,1396,-,1995
20,Oaxaca,20447, Santa Mar�a Zacatepec,15417,-,26.53,61.34,-,8.41,6.33,70.41,51.81,100,84.66,-,25.04,0.721,Alto,-,591,252,2000
20,Oaxaca,20427, Santa Mar�a Petapa                               ,15387,-,14.89,33.71,5.04,3.31,26.69,45.15,8.22,100,65.56,-,-,0.16,Medio,29.482,1055,-,2010
20,Oaxaca,20557,Uni�n Hidalgo,15347,-,10.92,23.55,1,0.36,0.69,37.67,1.43,2.05,43.52,-,-,-0.817,Bajo,-,1900,540,2015
20,Oaxaca,20205, San Juan Lalana,15321,2826,24.23,-,-,40.31,76.91,-,-,-,-,99.63,-,1.661,Muy alto,-,156,-,1995
20,Oaxaca,20570, Zimatl�n de �lvarez                              ,15315,-,20.62,52.09,32.21,7.6,23.42,67.28,52.74,44.43,82.57,-,-,-0.272,Medio,-,1436,487,1990
20,Oaxaca,20439,Santa Mar�a Tonameca,15291,-,38.13,72.35,74.11,45.82,88.7,86.05,78.66,100,88.84,-,-,1.543,Muy alto,-,173,81,1990
20,Oaxaca,20107, San Antonio De La Cal,15261,-,10.14,28.95,-,5.89,26.57,58.47,22.61,2.59,54.1,-,4.4,-0.884,Bajo,-,1934,549,2000
20,Oaxaca,20327,San Pedro Tapanatepec,15152,-,15.71,38.35,3.61,2.4,8.29,38.35,6.72,46.82,63.2,-,-,0.208,Alto,-,984,397,2015
20,Oaxaca,20005,Asunci�n Ixtaltepec,15105,-,14.23,30.42,1.26,1.28,2.49,25.07,3.63,51.17,44.41,-,-,-0.516,Bajo,-,1624,513,2015
20,Oaxaca,20447, Santa Mar�a Zacatepec                            ,15076,-,22.04,46.41,3.09,1.97,5.16,51.12,24.53,100,84.01,-,-,0.751,Alto,36.158,560,-,2010
20,Oaxaca,20107,San Antonio de la Cal,15071,-,9.83,24.61,0.94,2.61,19.2,51.4,19.27,4.19,52,-,-,-0.84,Bajo,-,1919,549,2005
20,Oaxaca,20386, Santa Cruz Zenzontepec,15054,-,39.6,76.44,-,75.17,90.99,82.59,92.13,100,93.77,-,3.71,2.585,Muy alto,-,10,4,2000
20,Oaxaca,20023,Cuil�pam de Guerrero,15041,-,8.59,24.37,4.6,9.42,43.98,48.4,18.4,26.24,58.69,-,-,-0.472,Medio,-,1606,518,2005
20,Oaxaca,20207,San Juan Mazatl�n,14941,-,37.89,73.75,63.41,36.85,83.76,80.77,73.73,100,90.1,-,-,1.337,Muy alto,-,249,123,1990
20,Oaxaca,20248,San Mateo del Mar,14835,-,20.75,36.5,30.65,15.53,52.13,55.97,68.49,59.76,68.71,-,-,3.174,Muy alto,-,12,2,2015
20,Oaxaca,20447, Santa Mar�a Zacatepec,14822,2671,30.21,-,-,14.09,10.21,-,-,-,-,89.78,-,0.833,Alto,-,511,-,1995
20,Oaxaca,20005, Asunci�n Ixtaltepec                              ,14751,-,16.2,34.74,1.63,1.62,3.52,32.5,5,51.17,56.11,-,-,-0.526,Medio,21.729,1634,-,2010
20,Oaxaca,20364, Santa Catarina Juquila                           ,14710,-,22.78,42.38,0.9,3.16,32.76,61.87,31.07,57.72,53.5,-,-,0.655,Alto,35.076,637,-,2010
20,Oaxaca,20006,Asunci�n Nochixtl�n,14676,-,10.85,26.88,1.74,4.8,15.92,51.19,23.71,26.31,67.58,-,-,-0.515,Medio,-,1639,525,2005
20,Oaxaca,20021, Cosolapa                                         ,14667,-,15.1,35.41,5.78,2.75,7.75,45.38,17.21,43.27,58.59,-,-,-0.131,Medio,26.197,1308,-,2010
20,Oaxaca,20021, Cosolapa,14547,3004,19.01,-,-,10.86,19.73,-,-,-,-,33.95,-,-0.208,Medio,-,1364,-,1995
20,Oaxaca,20447,Santa Mar�a Zacatepec,14533,-,32.66,71.31,67.14,15.48,40.56,81.53,66.42,100,89.5,-,-,0.898,Alto,-,484,227,1990
20,Oaxaca,20526,Santos Reyes Nopala,14504,-,32.71,52.65,9.34,11.68,22.88,71.7,46.93,100,83.15,-,-,1.217,Muy alto,-,299,142,2005
20,Oaxaca,20021, Cosolapa,14467,-,19.15,46.92,-,8.28,14.74,57.4,33.61,47.58,72.37,-,17.96,-0.11,Alto,-,1291,457,2000
20,Oaxaca,20124, San Blas Atempa,14453,2897,43.59,-,-,9.81,20.5,-,-,-,-,30.91,-,0.226,Medio,-,961,-,1995
20,Oaxaca,20005,Asunci�n Ixtaltepec,14438,-,19.32,39.68,2.88,2.35,12.47,36.7,7.2,49.27,67.04,-,-,-0.475,Medio,-,1609,519,2005
20,Oaxaca,20364,Santa Catarina Juquila,14380,-,27.45,48.81,3.16,5.75,31.45,69.9,51.32,61.2,80.39,-,-,0.839,Alto,-,500,235,2005
20,Oaxaca,20005,Asunci�n Ixtaltepec,14357,-,27.61,53.86,24.13,11.49,35.03,54.73,18.09,49.57,64.98,-,-,-0.657,Bajo,-,1724,525,1990
20,Oaxaca,20021,Cosolapa,14305,-,16.99,40.27,10.54,3.71,8.91,51.95,20.93,44.56,69.56,-,-,-0.165,Medio,-,1326,475,2005
20,Oaxaca,20010,El Barrio de la Soledad,14277,-,7.01,22.23,1.48,0.91,5.79,19.79,1.36,100,36.04,-,-,-0.805,Bajo,-,1888,538,2015
20,Oaxaca,20248, San Mateo del Mar                                ,14252,-,24.47,41.96,46.2,19.62,45.3,66.07,72.69,59.77,75.42,-,-,2.395,Muy alto,54.736,32,-,2010
20,Oaxaca,20005, Asunci�n Ixtaltepec,14249,-,22.9,45.74,-,4.22,17.91,41.39,10.76,49.7,69.75,-,12.51,-0.469,Medio,-,1590,514,2000
20,Oaxaca,20327, San Pedro Tapanatepec,14203,3160,22.12,-,-,15.2,27.49,-,-,-,-,35.01,-,-0.186,Medio,-,1344,-,1995
20,Oaxaca,20468,Santiago Jocotepec,14135,-,22.9,47.29,0.82,2.51,15.95,35.4,18.46,100,70.85,-,-,1.034,Alto,-,375,184,2015
20,Oaxaca,20526, Santos Reyes Nopala,14058,-,38.77,63.61,-,24.03,27.21,80.11,64.02,100,86.5,-,34.62,1.466,Muy alto,-,207,91,2000
20,Oaxaca,20364, Santa Catarina Juquila,14036,-,31.2,57.78,-,12.35,28.81,75.56,64.19,64.06,83.63,-,12.89,0.832,Alto,-,524,230,2000
20,Oaxaca,20327, San Pedro Tapanatepec                            ,13992,-,16.67,42.16,5.27,5.35,15.08,47,10.58,46.82,61.18,-,-,0.078,Medio,28.552,1131,-,2010
20,Oaxaca,20386, Santa Cruz Zenzontepec,13978,2358,45.93,-,-,77.22,28.99,-,-,-,-,99.61,-,2.21,Muy alto,-,29,-,1995
20,Oaxaca,20557, Uni�n Hidalgo                                    ,13970,-,14.69,27.03,0.65,1.01,0.52,43.98,2.22,2.05,50.39,-,-,-0.861,Bajo,17.941,1922,-,2010
20,Oaxaca,20058, Mazatl�n Villa De Flores,13947,-,43.46,72.55,-,12.98,34.29,71.18,81.3,100,93.44,-,25.1,1.578,Muy alto,-,168,73,2000
20,Oaxaca,20427,Santa Mar�a Petapa,13867,-,19.29,39.82,11.85,4.83,26.71,51.08,12.9,40.07,77.14,-,-,-0.014,Alto,-,1194,450,2005
20,Oaxaca,20157, San Jacinto Amilpas                              ,13860,-,3.58,10.57,0.19,0.32,7.71,26.5,6.06,0,21.42,-,-,-1.759,Muy bajo,7.801,2406,-,2010
20,Oaxaca,20205,San Juan Lalana,13838,-,29.52,78.41,64.6,84.7,91.83,82.72,74.31,100,90.98,-,-,1.648,Muy alto,-,131,55,1990
20,Oaxaca,20006, Asunci�n Nochixtl�n,13745,-,13.08,34.07,-,7.1,19.7,54.96,30.04,30.91,70.31,-,8.23,-0.518,Medio,-,1633,520,2000
20,Oaxaca,20447,Santa Mar�a Zacatepec,13734,-,26.02,53.31,9.49,3.5,4.06,59.35,43.85,100,81.37,-,-,0.69,Alto,-,590,264,2005
20,Oaxaca,20227, San Lorenzo Cacaotepec                           ,13704,-,3.58,13.42,1.94,2.54,21.29,34.37,7.35,46.36,30.73,-,-,-1.16,Bajo,14.561,2139,-,2010
20,Oaxaca,20427, Santa Mar�a Petapa,13648,-,20.82,48.27,-,8.92,42.7,58.6,18.74,40.65,80.26,-,26.65,0.121,Alto,-,1082,407,2000
20,Oaxaca,20327,San Pedro Tapanatepec,13647,-,23,47.78,14.37,8.23,13.74,53.27,15.35,46.64,74.72,-,-,0.186,Alto,-,1032,409,2005
20,Oaxaca,20010, El Barrio de la Soledad                          ,13608,-,9.11,24.8,1.15,1.54,8,26.49,2.36,100,55.05,-,-,-0.713,Bajo,19.619,1805,-,2010
20,Oaxaca,20468, Santiago Jocotepec                               ,13568,-,24.15,52.14,0.81,4.86,33.93,52.03,23.87,100,84.32,-,-,1.125,Muy alto,40.389,334,-,2010
20,Oaxaca,20551, Tlacolula De Matamoros,13507,-,14.96,40.3,-,2.92,6.9,46.48,29.99,17.92,68.21,-,10.11,-0.683,Medio,-,1765,534,2000
20,Oaxaca,20010, El Barrio de la Soledad                          ,13439,-,10.72,27.85,3.62,1.57,9.37,32.34,4.55,100,54.59,-,-,-0.789,Bajo,-,1868,544,2005
20,Oaxaca,20058, Mazatl�n Villa de Flores                         ,13435,-,37.43,59.38,5.04,6.06,65.5,58.26,22.8,100,84.78,-,-,1.865,Muy alto,48.745,85,-,2010
20,Oaxaca,20327, San Pedro Tapanatepec,13377,-,23.58,54.8,-,11.87,21.32,57.44,20.93,48.89,77.74,-,21.54,0.114,Alto,-,1091,411,2000
20,Oaxaca,20010, El Barrio de la Soledad                          ,13186,-,11.46,33.94,-,3.31,12.44,37.53,6.87,100,56.8,-,9.95,-0.832,Bajo,-,1885,544,2000
20,Oaxaca,20021,Cosolapa,13158,-,22.96,56.07,26.2,16.36,24.23,68.6,40.7,53.02,79.11,-,-,-0.25,Medio,-,1420,482,1990
20,Oaxaca,20418,Santa Mar�a Jalapa del Marqu�s,13148,-,9.71,26.14,2.42,3.1,1.7,39.69,11.05,24.33,51.42,-,-,-0.292,Medio,-,1437,498,2015
20,Oaxaca,20058, Mazatl�n Villa De Flores,13102,2498,45.6,-,-,10.46,62.85,-,-,-,-,91.83,-,1.556,Muy alto,-,183,-,1995
20,Oaxaca,20058,Mazatl�n Villa de Flores,13097,-,32.66,53.26,3.17,2.94,19.74,52.74,27.99,100,67.95,-,-,1.865,Muy alto,-,96,35,2015
20,Oaxaca,20010, El Barrio de la Soledad                          ,13041,3017,13.95,-,-,5.37,21.3,-,-,-,-,16.39,-,-1.011,Bajo,-,2001,-,1995
