"date","time","size","version","os","country","ip_id"
"2020-04-24","02:41:15",81864632,"3.6.3","osx","US",232
"2020-04-24","02:41:42",81869000,"3.6.3","osx",NA,3
"2020-04-24","02:42:04",86524597,"3.6.3","win","CN",233
"2020-04-24","02:42:27",86597916,"3.6.3patched","win","US",100
"2020-04-24","02:42:28",86525328,"3.6.3","win",NA,3
"2020-04-24","02:42:47",86429667,"3.6.3","win","CN",234
"2020-04-24","02:43:00",86529927,"3.6.3","win","CN",235
"2020-04-24","02:43:05",81864938,"3.6.3","osx",NA,3
"2020-04-24","16:00:02",87663874,"4.0.0","win","IN",236
"2020-04-24","16:00:02",87660792,"4.0.0","win","US",237
"2020-04-24","16:00:06",87662061,"4.0.0","win","IN",238
"2020-04-24","16:00:19",1082110,"4.0.0","src",NA,3
"2020-04-24","16:00:20",101557,"4.0.0","src",NA,3
"2020-04-24","16:00:17",87663450,"4.0.0","win","NL",239
"2020-04-24","16:00:25",81774921,"3.6.3","osx","US",14
"2020-04-24","16:00:25",33211581,"4.0.0","src",NA,3
"2020-04-24","16:00:26",81774921,"3.6.3","osx","US",14
"2020-04-24","16:00:37",81774921,"3.6.3","osx","US",14
"2020-04-24","16:00:37",86429666,"3.6.3","win","US",240
"2020-04-24","16:00:35",87662379,"4.0.0","win","US",241
"2020-04-24","16:00:50",81774921,"3.6.3","osx","US",14
"2020-04-24","16:00:53",23158481,"4.0.0","win","IN",242
"2020-04-24","16:00:42",33211247,"4.0.0","src","US",243
"2020-04-24","16:00:53",28688318,"3.1.2","src","SG",244
"2020-04-24","16:00:48",87660319,"4.0.0","win","IT",245
"2020-04-24","16:00:51",23139663,"4.0.0rc","win",NA,3
"2020-04-24","16:00:58",81774921,"3.6.3","osx","US",14
"2020-04-24","16:01:04",81774921,"3.6.3","osx","US",14
"2020-04-24","16:01:01",87661723,"4.0.0","win","IN",242
"2020-04-24","16:00:58",87660688,"4.0.0","win","GB",246
"2020-04-24","16:01:07",20299418,"3.6.3","win","NL",247
"2020-04-24","16:01:09",87603753,"devel","win","NL",247
"2020-04-24","16:01:07",1975064,"devel","win","NL",247
"2020-04-24","16:01:09",81867500,"3.6.3","osx",NA,3
"2020-04-24","16:01:10",86429668,"3.6.3","win","NL",247
"2020-04-24","16:01:11",545,"4.0.0","win","SE",248
"2020-04-24","16:01:11",224658,"4.0.0","win","SE",248
"2020-04-24","16:01:14",87662474,"4.0.0","win","MX",249
"2020-04-24","16:01:10",81150259,"3.6.3.nn","osx",NA,3
"2020-04-24","16:01:19",87564166,"4.0.0","win","PL",250
"2020-04-24","16:01:25",87660939,"4.0.0","win","CA",251
"2020-04-24","16:01:26",86533732,"3.6.3","win","US",35
"2020-04-24","16:01:37",81870102,"3.6.3","osx",NA,3
"2020-04-24","16:01:38",87660597,"4.0.0","win","FR",252
"2020-04-24","16:01:50",87564156,"4.0.0","win","US",253
"2020-04-24","16:01:59",81774921,"3.6.3","osx","US",14
"2020-04-24","16:01:56",81774921,"3.6.3","osx","US",14
"2020-04-24","16:01:47",87666889,"4.0.0","win","RU",254
"2020-04-24","16:02:03",87564166,"4.0.0","win","HK",255
"2020-04-24","16:02:05",81774921,"3.6.3","osx","US",14
"2020-04-24","16:02:08",87564163,"4.0.0","win","US",256
"2020-04-24","16:02:10",87661786,"4.0.0","win","PL",257
"2020-04-24","16:02:15",81774921,"3.6.3","osx","US",14
"2020-04-24","16:02:07",86429666,"3.6.3","win","US",258
"2020-04-24","16:02:24",87668562,"4.0.0","win","US",259
"2020-04-24","16:02:19",87660958,"4.0.0","win","US",260
"2020-04-24","16:02:26",87670442,"4.0.0","win","NG",261
"2020-04-24","16:02:28",87662019,"4.0.0","win","US",259
"2020-04-24","16:02:37",87564156,"4.0.0","win","NO",262
"2020-04-24","16:02:37",87660535,"4.0.0","win","US",259
"2020-04-24","16:02:41",87564167,"4.0.0","win",NA,3
"2020-04-24","16:02:47",87663744,"4.0.0","win",NA,3
"2020-04-24","16:02:59",81134743,"latest","osx","US",38
"2020-04-24","16:02:52",12271411,"4.0.0","win","US",263
"2020-04-24","16:02:55",87661578,"4.0.0","win","CA",264
"2020-04-24","16:02:56",81139763,"latest","osx","US",38
"2020-04-24","16:03:05",81774921,"3.6.3","osx","US",14
"2020-04-24","16:03:10",87662947,"4.0.0","win",NA,3
"2020-04-24","16:03:09",87660982,"4.0.0","win",NA,3
"2020-04-24","16:03:07",81774921,"3.6.3","osx","US",14
"2020-04-24","16:03:23",87660302,"4.0.0","win","RU",265
"2020-04-24","01:33:41",22019084,"3.6.3","osx",NA,3
"2020-04-24","01:33:56",81864753,"3.6.3","osx","US",266
"2020-04-24","01:34:09",86429655,"3.6.3","win","US",267
"2020-04-24","01:34:13",81774921,"3.6.3","osx","US",14
"2020-04-24","01:34:13",81774921,"3.6.3","osx","US",14
"2020-04-24","01:34:36",887335,"3.6.3","win","CN",268
"2020-04-24","01:34:30",86604397,"3.6.3patched","win","US",269
"2020-04-24","01:34:38",86429667,"3.6.3","win","US",270
"2020-04-24","01:34:37",86525183,"3.6.3","win",NA,3
"2020-04-24","01:35:11",86525437,"3.6.3","win","CO",271
"2020-04-24","01:35:15",86533814,"3.6.3","win","KR",272
"2020-04-24","01:35:52",86429671,"3.6.3","win","CA",273
"2020-04-24","01:35:57",86429660,"3.6.3","win",NA,3
"2020-04-24","01:36:01",86597909,"3.6.3patched","win","US",4
"2020-04-24","01:36:57",81864928,"3.6.3","osx",NA,3
"2020-04-24","01:37:13",86529123,"3.6.3","win","BR",274
"2020-04-24","01:37:16",30242180,"3.5.3","src","JP",275
"2020-04-24","01:37:23",81045831,"3.6.2","osx","US",14
"2020-04-24","01:37:23",86524513,"3.6.3","win","ES",276
"2020-04-24","01:37:46",83735557,"3.6.0","win","MN",277
"2020-04-24","01:38:28",81867068,"3.6.3","osx","CA",278
"2020-04-24","01:38:23",86526682,"3.6.3","win","CN",279
"2020-04-24","18:18:42",87661263,"4.0.0","win","US",111
"2020-04-24","18:18:12",81774920,"3.6.3","osx","US",14
"2020-04-24","18:18:40",82916274,"3.5.3","win","US",100
"2020-04-24","18:18:51",87665945,"4.0.0","win","US",280
"2020-04-24","18:18:57",87663765,"4.0.0patched","win","US",4
"2020-04-24","18:19:28",87660911,"4.0.0","win","US",281
"2020-04-24","18:19:29",81774916,"3.6.3","osx","US",31
"2020-04-24","18:19:46",88141652,"4.0.0","osx","CH",282
"2020-04-24","18:19:53",30463556,"3.6.1","src",NA,3
"2020-04-24","18:20:01",87661337,"4.0.0","win","US",283
"2020-04-24","18:19:56",81774910,"3.6.3","osx","US",14
"2020-04-24","18:20:17",81148561,"3.6.3.nn","osx",NA,3
"2020-04-24","18:20:36",87665801,"4.0.0","win","CH",284
"2020-04-24","18:20:42",87564156,"4.0.0","win","US",285
"2020-04-24","18:20:36",1836273,"4.0.0","win",NA,3
"2020-04-24","18:20:36",64543,"4.0.0","win",NA,3
"2020-04-24","18:20:36",64535,"4.0.0","win",NA,3
"2020-04-24","18:20:37",81774920,"3.6.3","osx","US",14
"2020-04-24","18:21:07",87660445,"4.0.0","win","IN",286
"2020-04-24","18:21:11",88145290,"4.0.0","osx","US",287
"2020-04-24","18:21:08",87564167,"4.0.0","win","US",288
"2020-04-24","18:21:16",87564163,"4.0.0","win","IN",289
"2020-04-24","18:21:14",87564167,"4.0.0","win","AR",290
"2020-04-24","18:21:15",86429655,"3.6.3","win","HK",291
"2020-04-24","18:21:29",81774919,"3.6.3","osx","US",31
"2020-04-24","18:21:41",86429665,"3.6.3","win","US",292
"2020-04-24","18:21:27",37708505,"4.0.0","win","US",293
"2020-04-24","18:21:31",81774920,"3.6.3","osx","US",14
"2020-04-24","18:21:40",88140366,"4.0.0","osx","PL",294
"2020-04-24","18:21:45",81774920,"3.6.3","osx","US",14
"2020-04-24","18:21:49",86515957,"3.6.2","win","CL",295
"2020-04-24","18:22:01",33211385,"4.0.0","src",NA,3
"2020-04-24","18:22:06",87660361,"4.0.0","win",NA,3
"2020-04-24","18:22:02",87564156,"4.0.0","win",NA,3
"2020-04-24","18:22:21",82819531,"3.5.3","win","US",100
"2020-04-24","18:22:32",87661646,"4.0.0","win","US",296
"2020-04-24","18:22:36",81774921,"3.6.3","osx","US",14
"2020-04-24","18:22:33",65991,"4.0.0","win",NA,3
"2020-04-24","18:22:33",64534,"4.0.0","win",NA,3
"2020-04-24","18:22:33",64533,"4.0.0","win",NA,3
"2020-04-24","18:22:33",65993,"4.0.0","win",NA,3
"2020-04-24","18:22:53",87661908,"4.0.0","win","AR",297
"2020-04-24","18:23:05",88140296,"4.0.0","osx",NA,3
"2020-04-24","18:22:36",81774921,"3.6.3","osx","US",14
"2020-04-24","18:23:14",74286543,"3.3.3","win","US",298
"2020-04-24","18:23:05",82913823,"3.5.3","win","US",11
"2020-04-24","18:23:21",15844167,"4.0.0","osx","US",299
"2020-04-24","18:23:42",86429655,"3.6.3","win","US",300
"2020-04-24","00:53:42",86429655,"3.6.3","win","HK",301
"2020-04-24","00:53:41",86525001,"3.6.3","win","CL",302
"2020-04-24","00:53:44",81774921,"3.6.3","osx","US",14
"2020-04-24","00:53:33",81140729,"latest",NA,"US",38
"2020-04-24","00:53:43",86429665,"3.6.3","win","US",303
"2020-04-24","00:53:45",81774921,"3.6.3","osx","US",14
"2020-04-24","00:53:59",86429670,"3.6.3","win","US",304
"2020-04-24","00:53:55",1418007,"3.6.3","win","DZ",305
"2020-04-24","00:53:58",86524575,"3.6.3","win","BH",306
"2020-04-24","00:54:12",86528774,"3.6.3","win",NA,3
"2020-04-24","00:54:12",81866664,"3.6.3","osx","CA",307
"2020-04-24","00:54:27",81774916,"3.6.3","osx",NA,3
"2020-04-24","00:54:26",919119,"3.6.3","win","ID",308
"2020-04-24","00:54:26",65992,"3.6.3","win","ID",308
"2020-04-24","00:54:37",86532258,"3.6.3","win","US",35
"2020-04-24","00:54:43",81149025,"3.6.3.nn","osx","US",309
"2020-04-24","00:55:04",86524599,"3.6.3","win","CO",310
"2020-04-24","00:55:17",86429670,"3.6.3","win",NA,3
"2020-04-24","00:55:24",86524552,"3.6.3","win","KR",311
"2020-04-24","00:55:16",81774924,"3.6.3","osx",NA,3
"2020-04-24","00:55:30",86524571,"3.6.3","win","CA",312
"2020-04-24","00:56:29",78206452,"3.5.3","osx","US",38
"2020-04-24","00:56:29",81865094,"3.6.3","osx","US",309
"2020-04-24","00:56:33",81134787,"latest","osx","US",38
"2020-04-24","00:56:34",81865934,"3.6.3","osx","CN",313
"2020-04-24","00:57:14",2606020,"3.6.3","win","DZ",305
"2020-04-24","16:43:55",87660787,"4.0.0","win","US",314
"2020-04-24","16:44:01",87564167,"4.0.0","win","US",315
"2020-04-24","16:43:58",87669500,"4.0.0","win","ES",316
"2020-04-24","16:44:09",87661435,"4.0.0","win","US",317
"2020-04-24","16:43:53",87660344,"4.0.0","win","MX",318
"2020-04-24","16:44:10",87661821,"4.0.0","win","US",319
"2020-04-24","16:44:16",86599799,"3.6.3patched","win","US",11
"2020-04-24","16:44:26",87564162,"4.0.0","win","DE",320
"2020-04-24","16:43:00",87660429,"4.0.0","win","CN",321
"2020-04-24","16:44:31",81045842,"latest","osx","US",38
"2020-04-24","16:44:31",87669238,"4.0.0","win","GT",322
"2020-04-24","16:44:33",81045843,"latest","osx","US",38
"2020-04-24","16:44:00",3536596,"4.0.0","win","UA",323
"2020-04-24","16:45:08",547,"3.6.3","osx",NA,3
"2020-04-24","16:45:08",87564155,"4.0.0","win","US",26
"2020-04-24","16:45:13",87660669,"4.0.0","win","CA",324
"2020-04-24","16:45:39",81774915,"3.6.3","osx",NA,3
"2020-04-24","16:45:39",81774920,"3.6.3","osx","US",14
"2020-04-24","16:45:55",27081293,"4.0.0","win",NA,3
"2020-04-24","16:46:01",87661202,"4.0.0","win","US",325
"2020-04-24","16:46:04",87662144,"4.0.0","win",NA,3
"2020-04-24","16:46:07",87564167,"4.0.0","win",NA,3
"2020-04-24","16:46:10",87564165,"4.0.0","win",NA,3
"2020-04-24","16:46:08",87564156,"4.0.0","win","US",326
"2020-04-24","16:46:06",86605827,"3.6.3patched","win","US",4
"2020-04-24","16:46:16",20069923,"4.0.0","win","CN",327
"2020-04-24","16:44:15",87668447,"4.0.0","win",NA,3
"2020-04-24","16:45:41",87662147,"4.0.0","win","CZ",328
"2020-04-24","16:44:29",87564167,"4.0.0","win","CN",329
"2020-04-24","16:46:39",87660246,"4.0.0","win","MX",330
"2020-04-24","16:46:30",81774916,"3.6.3","osx","PE",331
"2020-04-24","16:46:46",81774920,"3.6.3","osx","US",14
"2020-04-24","16:46:51",87660922,"4.0.0","win",NA,3
"2020-04-24","16:46:49",87564155,"4.0.0","win","BE",332
"2020-04-24","16:46:57",86429655,"3.6.3","win","HK",333
"2020-04-24","16:47:16",81864917,"3.6.3","osx","US",334
"2020-04-24","16:45:17",1430476,"4.0.0","win","CN",335
"2020-04-24","16:47:28",87564167,"4.0.0","win","JP",336
"2020-04-24","16:43:59",87661674,"4.0.0","win","KW",337
"2020-04-24","16:47:56",87660821,"4.0.0","win","PR",338
"2020-04-24","16:47:49",929750,"3.6.3","osx","CZ",339
"2020-04-24","16:47:58",87564165,"4.0.0","win","MX",340
"2020-04-24","16:45:27",87564166,"4.0.0","win","US",25
"2020-04-24","16:48:03",82819529,"3.5.3","win","US",341
"2020-04-24","16:47:35",87666850,"4.0.0","win","TW",342
"2020-04-24","16:48:13",87564167,"4.0.0","win","CN",343
"2020-04-24","16:48:22",87660409,"4.0.0","win","NL",344
"2020-04-24","16:48:34",87564167,"4.0.0","win","US",193
"2020-04-24","16:48:20",28737584,"4.0.0","win","ES",46
"2020-04-24","04:23:24",3476159,"3.6.3","win",NA,3
"2020-04-24","04:23:49",86525823,"3.6.3","win",NA,3
"2020-04-24","04:23:43",81148890,"3.6.3.nn","osx","AU",345
"2020-04-24","04:24:14",86524689,"3.6.3","win","US",346
"2020-04-24","04:24:21",86429667,"3.6.3","win","CN",347
"2020-04-24","04:24:15",1065315,"3.6.3","win","ID",348
"2020-04-24","04:24:54",81774920,"3.6.3","osx","US",14
"2020-04-24","04:24:57",86535938,"3.6.3","win","US",81
"2020-04-24","04:25:07",81774920,"3.6.3","osx","US",14
"2020-04-24","04:24:58",86524725,"3.6.3","win",NA,3
"2020-04-24","04:25:12",86429666,"3.6.3","win","US",349
"2020-04-24","04:25:11",86605208,"3.6.3patched","win","US",100
"2020-04-24","04:25:09",1822709,"3.6.3","win","ID",348
"2020-04-24","04:25:31",86526783,"3.6.3","win","KR",350
"2020-04-24","04:25:25",86429667,"3.6.3","win","KR",351
"2020-04-24","04:25:25",86525623,"3.6.3","win","ID",352
"2020-04-24","04:25:34",86524552,"3.6.3","win","HK",353
"2020-04-24","04:25:31",87700818,"devel","win","US",100
"2020-04-24","04:25:30",81151803,"3.6.3.nn","osx","US",354
"2020-04-24","04:25:31",81774916,"3.6.3","osx","NL",355
"2020-04-24","04:25:45",81774921,"3.6.3","osx","US",14
"2020-04-24","04:25:45",86429671,"3.6.3","win","US",356
"2020-04-24","04:25:49",86529274,"3.6.3","win","US",357
"2020-04-24","04:25:49",14677,"3.6.3","win",NA,3
"2020-04-24","04:26:04",86429667,"3.6.3","win","KR",358
"2020-04-24","04:26:10",86528836,"3.6.3","win","US",359
"2020-04-24","04:26:16",81774921,"3.6.3","osx","US",14
"2020-04-24","04:26:18",50508034,"3.6.3","win","CN",360
"2020-04-24","04:26:18",21661119,"3.6.3","win","CN",361
"2020-04-24","04:26:31",81134725,"latest","osx","US",38
"2020-04-24","04:26:40",86429666,"3.6.3","win","US",362
"2020-04-24","04:26:29",86524948,"3.6.3","win","US",363
"2020-04-24","04:26:51",78200001,"3.5.3","osx","US",38
"2020-04-24","04:26:57",86429666,"3.6.3","win","US",364
"2020-04-24","04:27:34",86525057,"3.6.3","win","CL",365
"2020-04-24","04:27:59",81774921,"3.6.3","osx","US",14
"2020-04-24","04:28:02",86429666,"3.6.3","win","US",366
"2020-04-24","04:27:58",86526332,"3.6.3","win","US",367
"2020-04-24","13:18:53",81774920,"3.6.3","osx","US",14
"2020-04-24","13:18:52",86429666,"3.6.3","win","US",368
"2020-04-24","13:18:52",81774920,"3.6.3","osx","US",14
"2020-04-24","13:18:55",87664098,"4.0.0","win",NA,3
"2020-04-24","13:18:52",81774920,"3.6.3","osx","US",14
"2020-04-24","13:18:59",87666470,"4.0.0","win","PL",369
"2020-04-24","13:19:09",87661430,"4.0.0","win","AR",370
"2020-04-24","13:19:11",86532815,"3.6.3","win","DE",371
"2020-04-24","13:19:19",87661155,"4.0.0","win","IN",372
"2020-04-24","13:19:08",78199840,"3.5.3","osx","US",38
"2020-04-24","13:19:32",86597889,"3.6.3patched","win","US",100
"2020-04-24","13:19:42",81774925,"3.6.3","osx","US",373
"2020-04-24","13:19:49",31402281,"4.0.0","win","GB",374
"2020-04-24","13:19:50",81045844,"latest","osx","US",38
"2020-04-24","13:19:52",87660506,"4.0.0","win",NA,3
"2020-04-24","13:19:56",87564166,"4.0.0","win","IT",375
"2020-04-24","13:19:51",87564167,"4.0.0","win","CN",376
"2020-04-24","13:20:10",87564166,"4.0.0","win",NA,3
"2020-04-24","13:20:09",81864829,"3.6.3","osx",NA,3
"2020-04-24","13:20:13",87564166,"4.0.0","win","DE",377
"2020-04-24","13:20:18",87660198,"4.0.0","win","JP",378
"2020-04-24","13:20:19",87564156,"4.0.0","win","US",379
"2020-04-24","13:20:40",87564167,"4.0.0","win","US",380
"2020-04-24","13:20:34",81774920,"3.6.3","osx","US",14
"2020-04-24","13:20:37",86429662,"3.6.3","win","US",381
"2020-04-24","13:20:39",87564167,"4.0.0","win","US",382
"2020-04-24","13:20:48",81774920,"3.6.3","osx","US",14
"2020-04-24","13:20:47",81774920,"3.6.3","osx","US",14
"2020-04-24","13:21:09",81045846,"latest","osx","US",38
"2020-04-24","13:21:08",87564163,"4.0.0","win","US",383
"2020-04-24","13:21:19",2241755,"3.6.1","osx",NA,3
"2020-04-24","13:21:31",87564166,"4.0.0","win","CN",384
"2020-04-24","13:21:27",81774920,"3.6.3","osx","US",14
"2020-04-24","13:21:31",87564156,"4.0.0","win","DE",385
"2020-04-24","13:21:50",86429669,"3.6.3","win","DE",386
"2020-04-24","13:21:53",86429669,"3.6.3","win","DE",386
"2020-04-24","13:21:35",86429666,"3.6.3","win","US",387
"2020-04-24","13:22:04",3010308,"3.6.3","osx",NA,3
"2020-04-24","13:22:04",81865378,"3.6.3","osx","CN",388
"2020-04-24","13:22:09",87660473,"4.0.0","win",NA,3
"2020-04-24","13:22:23",87660309,"4.0.0","win","RO",389
"2020-04-24","13:22:38",86606287,"3.6.3patched","win","US",35
"2020-04-24","13:22:32",80686713,"4.0.0rc","win","ID",390
"2020-04-24","13:22:45",87667896,"4.0.0","win","US",391
"2020-04-24","13:23:17",86597872,"3.6.3patched","win","US",35
"2020-04-24","13:23:10",87664322,"4.0.0","win","GB",392
"2020-04-24","13:23:33",81864866,"3.6.3","osx","ID",393
"2020-04-24","13:48:51",87660377,"4.0.0","win","KR",394
"2020-04-24","13:48:56",26301803,"4.0.0","src","US",395
"2020-04-24","13:48:59",86429666,"3.6.3","win","US",396
"2020-04-24","13:49:02",81774920,"3.6.3","osx","US",14
"2020-04-24","13:49:04",81774920,"3.6.3","osx","US",14
"2020-04-24","13:49:05",86429666,"3.6.3","win","US",397
"2020-04-24","13:49:01",87564167,"4.0.0","win","US",398
"2020-04-24","13:49:08",81774920,"3.6.3","osx","US",14
"2020-04-24","13:49:04",81774920,"3.6.3","osx","US",14
"2020-04-24","13:49:15",81165934,"3.6.3.nn","osx","US",399
"2020-04-24","13:49:20",87663294,"4.0.0","win","CA",400
"2020-04-24","13:49:29",81865132,"3.6.3","osx",NA,3
"2020-04-24","13:49:30",87660289,"4.0.0","win","CA",401
"2020-04-24","13:49:37",1895788,"4.0.0","win","CN",402
"2020-04-24","13:49:37",87660325,"4.0.0","win","RU",403
"2020-04-24","13:49:32",85571241,"4.0.0","win","CM",404
"2020-04-24","13:49:47",87564167,"4.0.0","win","CA",405
"2020-04-24","13:49:49",87564156,"4.0.0","win","CO",406
"2020-04-24","13:50:25",87660868,"4.0.0","win","GB",407
"2020-04-24","13:50:30",86534878,"3.6.3",NA,"US",35
"2020-04-24","13:50:37",87660325,"4.0.0","win",NA,3
"2020-04-24","13:50:47",34668041,"4.0.0","win","GB",408
"2020-04-24","13:51:13",81866395,"3.6.3","osx","DE",409
"2020-04-24","13:51:08",81774920,"3.6.3","osx","US",14
"2020-04-24","13:51:13",87564166,"4.0.0","win","IN",410
"2020-04-24","13:51:18",87660338,"4.0.0","win","PK",411
"2020-04-24","13:51:39",87564166,"4.0.0","win","JP",412
"2020-04-24","13:51:46",81774920,"3.6.3","osx","US",14
"2020-04-24","13:51:52",78174384,"3.4.1","win","CN",413
"2020-04-24","13:52:02",87564155,"4.0.0","win",NA,3
"2020-04-24","13:51:53",81774920,"3.6.3","osx","US",14
"2020-04-24","13:52:01",81774920,"3.6.3","osx","US",14
"2020-04-24","13:52:16",78114099,"3.5.3","osx","US",14
"2020-04-24","13:52:02",87701940,"devel","win","ES",414
"2020-04-24","13:52:16",30200644,"3.4.1","src","US",15
"2020-04-24","13:52:21",81774920,"3.6.3","osx","US",14
"2020-04-24","13:52:47",87660872,"4.0.0","win","GR",415
"2020-04-24","13:53:02",81865288,"3.6.3","osx",NA,3
"2020-04-24","13:53:14",87660336,"4.0.0","win","BR",416
"2020-04-24","13:53:09",1007008,"3.4.2","osx","US",417
"2020-04-24","13:53:24",87564163,"4.0.0","win",NA,3
"2020-04-24","13:53:34",87661020,"4.0.0","win","DE",418
"2020-04-24","13:53:39",87660407,"4.0.0","win","US",419
"2020-04-24","04:08:44",86527386,"3.6.3","win","MX",420
"2020-04-24","04:09:17",86429666,"3.6.3","win","NZ",421
"2020-04-24","04:09:20",86524531,"3.6.3","win","US",422
"2020-04-24","04:09:58",86606780,"3.6.3patched","win","US",6
"2020-04-24","04:10:23",2095875,"3.6.3","win","CN",423
"2020-04-24","04:10:18",86524454,"3.6.3","win",NA,3
"2020-04-24","04:10:48",86429665,"3.6.3","win","HK",424
"2020-04-24","04:10:40",86429669,"3.6.3","win","CN",425
"2020-04-24","04:10:54",86429669,"3.6.3","win","CN",426
"2020-04-24","04:11:05",86530463,"3.6.3","win","ID",427
"2020-04-24","04:11:20",81774926,"3.6.3","osx","US",428
"2020-04-24","04:12:37",81865123,"3.6.3","osx","US",429
"2020-04-24","04:12:45",86429665,"3.6.3","win","US",430
"2020-04-24","04:13:16",86429665,"3.6.3","win","US",431
"2020-04-24","04:13:16",101528,"3.6.3","win","NG",432
"2020-04-24","06:03:31",86524490,"3.6.3","win","ID",433
"2020-04-24","06:03:35",81774921,"3.6.3","osx","US",14
"2020-04-24","06:03:56",81774921,"3.6.3","osx","US",14
"2020-04-24","06:04:15",86524626,"3.6.3","win","CL",434
"2020-04-24","06:04:19",86524455,"3.6.3","win","JP",435
"2020-04-24","06:04:24",81774921,"3.6.3","osx","US",14
"2020-04-24","06:04:35",81774921,"3.6.3","osx","US",14
"2020-04-24","06:04:40",82819520,"3.5.3","win","US",436
"2020-04-24","06:04:48",81774921,"3.6.3","osx","US",14
"2020-04-24","06:04:55",86429655,"3.6.3","win","US",437
"2020-04-24","06:05:03",81774921,"3.6.3","osx","US",14
"2020-04-24","06:04:59",86524697,"3.6.3","win",NA,3
"2020-04-24","06:05:03",81774921,"3.6.3","osx","US",14
"2020-04-24","06:05:10",81774916,"3.6.3","osx","US",31
"2020-04-24","06:05:25",86524955,"3.6.3","win",NA,3
"2020-04-24","06:05:40",81774921,"3.6.3","osx","US",14
"2020-04-24","06:06:08",81774921,"3.6.3","osx","US",14
"2020-04-24","06:06:23",86429660,"3.6.3","win","KR",438
"2020-04-24","06:06:32",81774921,"3.6.3","osx","US",14
"2020-04-24","06:06:38",86429661,"3.6.3","win","RU",439
"2020-04-24","06:06:48",86429667,"3.6.3","win",NA,3
"2020-04-24","06:07:01",86429667,"3.6.3","win","US",440
