"Date","NO","NO2","NOx","NH3","CO","SO2","O3","Benzene","Toluene"
2015-10-15,4.89,3.91,8.09,7.41,1.31,9.92,40.38,2.16,14.66
2015-10-16,1.44,1.87,2.75,7.46,0.87,7.59,35.3,1.41,8.12
2015-10-17,1.31,1.17,1.92,7.42,0.78,5.37,33.41,1.12,6.56
2015-10-18,1.22,0.95,1.58,7.44,0.61,5.61,33.85,1.31,7.3
2015-10-19,2.2,1.05,2.33,9.27,0.95,6.73,32.63,1.26,9.54
2015-10-20,3.57,2.84,5.27,11.14,1.05,7.99,29.83,1.78,14.17
2015-10-21,3.68,3.3,5.79,11.18,1.25,7.79,30.27,1.75,11.76
2015-10-22,2.72,1.94,4.51,11.18,0.62,3.9,35.23,1.66,8.04
2015-10-23,2.65,1.33,3.4,11.18,0.41,4.64,34.78,1.21,7.08
2015-10-24,2.98,0.85,2.7,11.17,1.05,6.64,44.17,1.26,6.9
2015-10-25,3.03,0.74,2.58,11.17,0.86,5.43,51.97,1.15,5.33
2015-10-26,3,0.74,2.57,11.18,0.84,7.46,48.38,1.01,5.72
2015-10-27,3.02,0.73,2.57,11.15,1.34,5.66,49.97,1.15,7.58
2015-10-28,2.98,0.67,2.5,11.17,1.28,5.4,44.62,1.14,5.91
2015-10-29,3.09,0.64,2.54,11.16,1.08,6,31.4,1.08,4.53
2015-10-30,3.03,0.62,2.72,10.78,1.09,4.77,38.74,1.05,5.82
2015-10-31,3.12,0.65,2.57,11.2,0.94,8.98,43.41,1.07,6.22
2015-11-01,2.95,0.71,1.98,12.02,1.02,6.96,37.57,1.32,7.15
2015-11-02,2.89,0.71,1.96,11.97,1.15,7.07,38.74,1.31,7.52
2015-11-03,3.6,1.18,2.04,11.93,0.96,10.7,29.23,1.35,7.32
2015-11-04,5.24,1.72,2.45,11.75,0.99,13.4,32.02,1.2,6.72
2015-11-05,3.44,4.47,6.21,12.04,0.96,8.04,36.49,1.16,6.74
2015-11-06,7.89,14.73,20.85,12.06,1.53,10.99,36.11,1.44,8.75
2015-11-07,8.71,14.84,21.55,11.96,0.93,11.36,32.53,1.47,11.41
2015-11-08,5.46,10.48,15.16,12.03,1.24,8.8,47.35,1.11,5.54
2015-11-09,7.18,15.98,21.66,11.98,0.59,8.37,40.12,1.08,6.41
2015-11-10,9.39,18.54,26.53,11.93,0.55,11.9,32.42,1.33,8
2015-11-11,11.75,17,24.91,11.96,0.78,13.68,38.48,0.75,5.2
2015-11-12,11.57,19.56,29.93,11.91,0.61,12.92,34.67,1.31,6.17
2015-11-13,8.77,15.59,22.61,11.7,0.61,13.17,29.49,1.88,10.04
2015-11-14,11.49,15.61,24.35,9.85,1.19,13.89,33.99,1.82,13.68
2015-11-15,17.12,16.18,28.61,2.5,1.2,11.67,33.14,1.96,12.9
2015-11-16,7.66,10.53,14.07,3.52,1.06,12.49,32.91,1.36,6.87
2015-11-17,9.28,6.38,12.52,6.01,0.81,9.57,31.61,0.89,5.89
2015-11-18,8.21,6.58,11.61,5.94,0.84,9.58,30.33,0.97,5.09
2015-11-19,7.23,5.1,9.17,5.96,0.89,9.16,38.1,0.88,3.83
2015-11-20,7.51,6.96,11.27,5.97,0.94,8.51,21.91,0.99,5.15
2015-11-21,6.34,9.18,13.07,6.83,0.93,8.8,33.12,1.04,5.01
2015-11-22,7.28,7.21,12.71,10.08,1.25,9.36,43.03,1.42,5.74
2015-11-23,3.95,7.92,9.81,9.44,0.76,6.44,40.99,1.24,4.41
2015-11-24,4.84,10.51,13.63,8.95,0.92,9.44,36.46,1.2,5.98
2015-11-25,8.69,15.65,22.64,8.87,1.1,8.3,26.89,1.51,7.33
2015-11-26,15.49,21,34.72,8.95,1.4,11.16,25.38,1.86,8.97
2015-11-27,7.2,16.36,21.79,8.93,1.1,9.12,33.04,1.58,6.92
2015-11-28,4.52,11.75,14.87,8.6,1.01,9.53,39.42,1.26,6.04
2015-11-29,4.52,9.39,12.25,8.95,0.97,8.22,46.11,1.28,4.77
2015-11-30,4.86,8.74,11.95,8.93,0.92,8.03,31.7,1.15,5.14
2015-12-01,5.31,10.07,13.74,8.94,0.93,9.1,28.27,1.1,5.45
2015-12-02,5.28,10.13,13.79,9.32,0.87,7.72,21.04,1.26,4.59
2015-12-03,6.86,17.38,23.23,10.45,0.85,7.09,28.81,0.91,4.24
2015-12-04,5.61,19.75,24.69,9.3,1.28,9.04,31.38,1.14,8.69
2015-12-05,7.38,16.02,21.96,10.39,1.04,9.25,24,1.37,6.67
2015-12-07,8.72,22.09,29.96,10.53,1.17,8.71,24.41,1.22,7.57
2015-12-08,8.25,17.02,23.62,10.43,1.14,10.42,28.54,1.67,9.31
2015-12-09,7.51,16.7,22.55,10.35,1.12,7.05,29.88,1.57,7.05
2015-12-10,6.44,16.6,21.53,10.5,1.11,7.85,29.88,1.46,6.76
2015-12-11,8.58,12.14,19.29,10.5,0.91,8.54,20.59,0.84,5.26
2015-12-12,10.1,13.9,22.57,10.48,1.18,7.02,24.96,1.47,7.26
2015-12-13,5.24,9.76,13.55,10.46,0.86,8.74,31.37,1.35,7.01
2015-12-14,5.52,10.89,14.9,10.43,0.81,8.78,31.66,1.06,5.46
2015-12-15,5.82,14.83,19.18,10.53,0.89,8.37,32.98,1.22,6.36
2015-12-16,6.62,12.81,18.01,10.54,0.85,7.29,30.43,1.26,5.91
2015-12-17,6.92,12.47,17.9,10.55,0.8,9.02,28.24,1.22,5.43
2015-12-18,6.98,12.44,17.93,10.46,0.94,8.45,27.24,1.15,6.11
2015-12-19,7.85,13.32,19.67,10.41,1.03,7.17,22.6,1.31,9.67
2015-12-20,5.3,8.87,12.6,10.49,0.88,7.81,27.92,1.33,7.7
2015-12-21,3.8,11.64,14.11,10.49,0.6,9.7,28.87,0.82,5.77
2015-12-22,6.68,13.39,18.49,10.38,0.92,7.79,31.1,1.13,6.38
2015-12-23,6.6,12.88,18.03,10.42,0.8,6.71,30.15,1.1,5.35
2015-12-24,6.06,11.42,15.98,10.42,0.99,8.48,52.28,1.27,7.24
2015-12-25,4.72,8.91,12.19,10.42,0.91,11.36,72.53,1.26,5.22
2015-12-26,4.84,12.23,15.52,10.35,1.26,14.13,83.35,1.6,7.69
2015-12-27,5.14,14.89,18.53,10.38,1.26,17.09,61.51,1.78,7.98
2015-12-28,7.62,21.23,27.43,10.43,1.57,9.83,30.85,1.83,9.55
2015-12-29,24.6,27.59,50.51,10.35,1.52,12.64,23.09,2.65,16.45
2015-12-30,38.06,29.6,52.78,10.51,1.71,13.79,22.94,2.57,16
2015-12-31,28.46,25.5,52.22,10.46,1.73,14.74,25.9,2.33,13.33
2016-01-01,11.17,17.35,26.85,10.58,1.45,8.56,27.64,1.79,9.91
2016-01-02,8.97,16.6,23.98,10.46,1.15,8.39,38.01,1.48,8.14
2016-01-03,10.65,15.35,24.45,10.35,1.23,7.77,35.08,1.86,9.56
2016-01-04,9.99,15.94,24.34,10.52,1.27,9.82,34.33,1.86,9.33
2016-01-05,9.04,16.65,24.06,10.55,1.21,8.87,34.37,1.57,9.39
2016-01-06,15.06,19.71,33.18,10.53,1.33,8.84,35.03,1.56,8.24
2016-01-07,5.71,13.35,17.48,10.52,0.93,7.82,42.99,1.16,7.22
2016-01-08,9.06,18.17,25.57,10.43,1.14,7.82,47.4,1.35,6.72
2016-01-09,21.79,20.69,40.86,10.47,1.26,8.82,46.2,1.47,7.94
2016-01-10,17.44,19.99,35.77,10.44,1.17,8.85,62.68,1.48,8.37
2016-01-11,13.04,19.87,31.26,10.47,1.21,8.01,51.86,1.42,7.31
2016-01-12,18.62,22.42,39.3,10.33,1.39,7.62,49.16,1.79,10.55
2016-01-13,21.74,21.93,42.02,10.43,1.22,10.39,53.34,1.48,10.55
2016-01-14,6.32,13.38,17.95,10.44,0.91,7.1,69.54,1.11,5.88
2016-01-15,5.12,7.15,10.77,10.4,0.73,7.28,68.31,0.55,2.62
2016-01-16,5.16,9.91,13.47,10.42,0.93,7.02,74.69,0.37,2.46
2016-01-17,5.16,8.61,12.3,10.39,1.05,8.47,74.38,0.48,3.07
2016-01-18,5.78,9.64,13.97,10.41,0.78,6.51,74.51,0.41,2.66
2016-01-19,5.56,9.39,13.46,10.42,0.74,7.33,39.71,0.53,3.07
2016-01-20,6.03,12.5,17.01,10.51,1.02,8.71,19.6,1.1,5.52
2016-01-21,5.01,10.2,13.7,10.39,0.78,10.16,37.85,0.35,3.56
2016-01-22,5.2,10,13.76,10.42,0.92,13.55,50.35,0.4,3.69
2016-01-23,5.23,13.23,17.06,10.5,0.99,8.42,48.7,0.48,3.42
2016-01-24,5.09,10.36,14.06,10.59,0.89,7.65,44.51,0.55,3.64
2016-01-25,7.99,6.65,12.84,10.58,1.25,9.03,42.29,0.56,3.21
2016-02-04,4.76,8.26,10.52,10.57,1.25,12,5.79,0.52,4.65
2016-02-05,6.71,13.49,18.84,10.61,0.98,9.9,35.46,0.53,4.01
2016-02-06,5.41,10.58,14.63,10.57,1.12,6.51,45.37,0.44,3.13
2016-02-07,5.38,8.97,12.97,10.28,0.92,3.82,45.44,0.44,2.67
2016-02-08,5.46,10.01,14.1,10.42,0.86,3.99,37.8,0.44,2.87
2016-02-09,5.41,11.19,15.2,10.38,1.02,4.32,40.99,0.43,3.15
2016-02-10,5.91,12.15,16.68,10.28,0.92,4.73,46.72,0.45,6.47
2016-02-11,5.29,10.13,14.05,10.45,0.92,6.21,51.08,0.44,6.43
2016-02-12,5.45,10.43,14.54,10.28,0.68,4.48,49.34,0.37,4.66
2016-02-13,4.93,10.25,13.87,10.39,0.89,4.77,50.96,0.54,4.25
2016-02-14,5.07,7.93,11.66,10.3,0.94,5.61,38.25,1.12,5.71
2016-02-15,5.52,9.52,13.7,10.28,0.67,5.45,33.34,0.9,3.95
2016-02-16,7.35,9.96,16.16,9.8,1.1,5.59,24.56,0.46,2.92
2016-02-17,5.96,12.95,17.52,10.49,0.93,5.36,35.93,0.2,1.82
2016-02-18,5.77,11.18,15.59,10.47,0.99,5.38,28.3,0.19,2.17
2016-02-19,8.82,12.82,20.32,10.57,1.06,4.95,25.76,0.92,5.59
2016-02-20,10.62,17.14,26.33,10.49,1.22,6.56,31.91,1.46,8.86
2016-02-21,16.96,19.14,34.7,10.53,1.57,8.75,37.36,2.16,13.13
2016-02-22,8.53,16.83,23.94,10.47,1.17,9.43,38.86,1.4,9.8
2016-02-23,3.32,10.53,12.46,10.46,0.82,7.15,43.44,1.08,5.04
2016-02-24,5.37,9.25,13.29,10.42,0.79,7.02,41.45,0.75,4.14
2016-02-25,5.49,10.41,14.59,10.48,0.9,5.88,43.55,0.82,4.75
2016-02-26,5.28,7.94,11.87,10.4,0.89,6.79,26.1,0.84,9.74
2016-02-27,5.32,8.1,12.09,10.31,0.87,6.07,24.43,0.75,3.83
2016-02-28,5.66,9.6,13.87,10.32,0.79,5.97,22.35,0.9,4.51
2016-02-29,5.84,9.41,13.91,10.39,0.92,5.34,27.62,0.79,4.42
2016-03-01,5.26,8.86,12.81,10.29,0.88,5.35,33.92,0.81,3.43
2016-03-02,5.38,10.22,14.24,10.26,1.08,5.22,39.26,0.98,5.35
2016-03-03,5.58,12.11,16.27,10.21,1,7.78,45.55,0.95,5.37
2016-03-04,5.44,12.41,16.46,10.27,1.08,5.8,44.08,1.02,5.7
2016-03-05,5.35,12.36,16.33,10.37,1.1,6.89,47.03,0.93,5.53
2016-03-06,5.14,10.03,13.7,10.16,0.87,5.59,40.23,0.81,3.71
2016-03-07,5.41,8.1,12.18,10.3,0.77,5.48,40.82,0.74,3.34
2016-03-08,5.62,9.64,13.89,10.33,0.75,5.85,38.46,0.71,3.85
2016-03-09,7.07,13.18,18.89,10.29,1.33,9.26,41.84,0.92,4.24
2016-03-10,8.12,15.99,22.67,10.27,1.14,5.09,32.62,1.3,6.92
2016-03-11,8.2,16.48,23.29,10.31,1.11,6.07,36.32,1.17,7.49
2016-03-12,6.11,13.84,18.54,10.33,0.96,6.19,38.78,1.19,5.73
2016-03-13,5.5,8.84,12.98,10.27,0.82,6.35,47.36,0.67,3.83
2016-03-14,5.24,8.98,12.78,10.26,0.86,6.13,46.51,0.8,4.04
2016-03-15,5.67,8.51,12.81,10.29,0.85,4.96,25.95,0.73,3.83
2016-03-16,5.47,13.73,18.23,10.11,0.83,5.05,30.63,0.64,3.29
2016-03-19,4.46,2.57,4.54,9.14,1.01,4.48,45.44,1.19,5.25
2016-03-20,5.36,2.69,5.31,10.32,1.37,6.6,36.69,2.36,12.1
2016-03-21,5.62,3,5.66,10.22,1.66,9.28,28.03,2.99,15.19
2016-03-22,5.51,3.09,5.83,10.4,1.53,12.25,45.66,3.02,21.34
2016-03-23,10.15,14.08,22.41,10.39,1.68,10.62,42.17,2.3,12.17
2016-03-24,5.26,10.41,14.27,10.31,0.85,5.67,53.31,0.93,5.12
2016-03-25,5.61,11.53,15.68,10.34,1.01,6.29,52.35,0.9,5.75
2016-03-26,5.46,11.4,15.49,10.35,0.91,4.08,49.85,0.93,4.36
2016-03-27,5.36,9.86,13.88,10.29,1,3.7,62.11,0.87,3.77
2016-03-28,5.24,9.19,13.03,10.31,1.18,4.33,55.42,0.72,3.6
2016-03-29,5.44,11.1,15.26,10.12,1.12,3.25,50.93,0.86,3.61
2016-03-30,5.7,11.15,15.47,10.16,1.13,3.89,46.22,0.89,4.24
2016-03-31,3.5,10.39,12.31,10.31,0.66,4.58,42.02,0.69,3.52
2016-04-01,4.06,11.52,13.91,10.47,0.9,6.58,47.76,1.08,7.15
2016-04-04,8.83,24.81,28.55,28.56,1.21,4.43,50.46,0.84,3.62
2016-04-05,4.51,34.56,23.81,26.16,0.86,5.58,47.1,0.99,5.3
2016-04-06,9.27,33.59,30.45,22.29,1.5,4.5,43.43,0.73,4.34
2016-04-07,3.83,31.94,23.71,22.34,0.96,5.25,45.28,0.76,4.1
2016-04-08,5.28,35.11,23.23,20.01,0.8,4.88,47.55,0.91,4.38
2016-04-09,7.2,32.42,21.16,19.59,0.87,4.28,35.94,0.89,3.84
2016-04-10,6.76,34.6,21.91,17.59,0.82,6.37,40.03,0.88,5.14
2016-04-11,7.67,34.5,28.29,18.48,1.24,3.38,44.25,0.83,4.09
2016-04-12,12.85,34.56,37.07,19.29,1.61,10.06,41,0.69,4.45
2016-04-13,12.5,31.16,32.34,22.54,1.24,6.89,40.31,0.84,5.48
2016-04-14,11.84,37,35.18,25.98,1.2,10.04,42.49,1.35,5.99
2016-04-15,4.9,23.02,19.15,23.21,0.83,4.06,50.46,0.92,3.77
2016-04-16,4.74,21.28,18.48,21.43,1.05,3.85,48.14,0.57,2.94
2016-04-17,4.81,20.25,17.83,21.25,0.97,5.27,40.9,0.64,3.28
2016-04-18,4.68,28.92,23.65,22.27,1.2,4.67,27.96,0.99,4.38
2016-04-19,7.38,27.73,24.53,20.13,1.1,7.1,26.39,0.64,4.01
2016-04-20,8.98,33.13,29.96,22.38,1.02,7.21,29.12,0.68,3.69
2016-04-21,4.58,33.5,24.68,23.69,1.3,5.98,36.99,0.9,4.98
2016-04-22,11.78,41,28.75,22.04,1.06,6.03,40.99,1.16,6.37
2016-04-23,4.34,21.79,13.84,18.78,0.6,8.13,58.17,0.6,3.36
2016-04-26,8.33,44.83,30.9,34.24,0.17,9.29,39.46,0.77,3.64
2016-04-27,10.35,34.44,30.89,38.48,0.9,7.58,24.33,0.53,3.21
2016-04-28,11.41,34.53,32.21,31.97,0.51,8.18,34.32,0.44,2.87
2016-04-29,8.83,32.79,28.28,33.59,0.48,6.71,31.34,0.44,3.01
2016-04-30,8.73,31.35,28.66,33.19,0.47,7.87,47.78,0.36,2.41
2016-05-01,9.55,31.1,28.46,29.73,0.49,6.57,40.05,0.55,3.61
2016-05-02,4.85,26.57,21.07,23.99,0.43,6.13,52.45,0.25,1.39
2016-05-03,5.33,35.95,27.93,30.58,0.71,3.05,34.06,0.46,3.22
2016-05-04,6.46,20.72,18.45,44.38,0.38,5.1,49.45,0.25,1.88
2016-05-05,10.85,29.21,27.98,28.44,0.39,10.13,41.7,0.38,2.1
2016-05-06,9.09,44.45,33.89,48.05,0.7,1.15,26.27,0.38,1.19
2016-05-07,18.33,59.85,47.12,59.64,1.08,2.75,34.35,0.5,0.55
2016-05-08,24.62,35.16,51.79,78.57,1.65,6.65,43.27,0.19,0.98
2016-05-09,7.79,33.2,33.14,35.16,1.27,5.84,41.24,0.32,1.79
2016-05-10,8.8,44.42,25.36,34.26,1.27,8.4,35.04,0.47,4.37
2016-05-11,20.76,51.24,50,31.42,1.42,7.73,24.56,0.91,7.68
2016-05-12,18.48,46.69,46.61,30.83,1.66,15.51,38,0.44,3.58
2016-05-13,6.1,38.21,29.19,29.29,0.94,5.84,44.28,0.36,2.87
2016-05-14,5.03,35.88,26.3,30.57,0.9,5.23,51.78,0.31,1.96
2016-05-15,6.5,25,20.89,28.73,0.82,5.39,29.69,0.34,1.9
2016-05-16,8.82,29.68,25.85,27.59,0.79,4.71,31.52,0.32,2.11
2016-05-17,7.53,28.72,23.51,31.26,0.69,9.34,22.35,0.29,1.88
2016-05-18,9.35,28.29,25.18,29.08,0.84,7.27,23.33,0.3,1.97
2016-05-19,6.07,26.2,22.43,26.92,0.65,6.7,22,0.22,1.58
2016-05-20,8.71,19.21,19.22,39.66,0.6,3.26,32.38,0.18,0.69
2016-05-21,5.54,16.81,17.74,34.21,0.48,5.56,16.96,0.08,0.5
2016-05-22,8.08,22.97,22.12,22.35,0.67,5.71,18.1,0.33,2.46
2016-05-23,5.61,22.26,19.54,20.06,0.58,5.2,18.19,0.11,0.83
2016-05-24,9.64,24.79,25.28,20.42,0.63,5.62,20.13,0.15,1.27
2016-05-25,13.77,23.86,28.59,20.86,0.59,5.85,19.21,0.18,1.96
2016-05-26,9.96,22.65,24.95,21.38,0.52,4.88,22.3,0.12,1.08
2016-05-27,6.44,19.09,18.62,18.67,0.51,5.22,28.01,0.09,0.68
2016-05-28,5.24,20.32,17.85,19.2,0.53,6,29.17,0.12,0.78
2016-05-29,5.44,21.04,18.29,18.94,0.57,5.33,27.41,0.28,1.54
2016-08-09,6.5,8.99,15.02,12.11,0.68,6.51,10.1,0.1,0.56
2016-08-10,4.83,8.64,11.86,12.28,0.45,6.92,9.76,0.07,0.46
2016-08-11,5.34,9.11,10.68,11.83,0.44,6.2,9.13,0.09,0.55
2016-09-02,10.71,44.71,13.01,31.07,0.39,7.71,13.53,0.06,0.85
2016-09-03,13.23,57.09,17.23,15.31,0.45,10.59,14.46,0.06,0.49
2016-09-04,6.93,46.21,3.46,44.05,0.07,3.71,14.74,0.01,0.04
2016-09-06,14.82,74.51,18.74,36.24,0.27,16.38,14.26,0.08,1.3
2016-09-07,17.64,84.52,27.1,32.48,0.39,8.3,13.15,0.26,4.77
2016-09-08,16.61,78.74,16.86,27.66,0.2,12.95,15.26,0.09,1.79
2016-09-10,12.5,78.98,26.06,22.62,0.37,13.91,15.02,0.1,1.9
2016-09-11,13.43,70.69,22.2,26.24,0.32,4.45,16.52,0.1,0.74
2016-09-12,11.8,59.25,20.74,16.75,0.28,12.54,15.39,0.08,1.34
2016-09-13,10.21,42.07,14.05,19.98,0.31,9.58,22.48,0.08,0.78
2016-09-14,10.27,42.44,14.15,12.34,0.13,12.68,21.14,0.06,0.95
2016-09-15,12.37,46.68,15.99,15.62,0.15,11.29,18.76,0.1,1.52
2016-09-16,9.73,35,7.61,38.51,0.27,2.6,8.26,0.03,0.21
2016-09-20,8.85,31.44,11.36,6.56,0.25,1.98,24.77,0.05,0.22
2016-09-21,10.85,38.08,19.18,16.51,0.11,2.83,21.43,0.1,0.72
2016-09-22,10.23,37.98,11.32,9.41,0.1,4.39,26.59,0.04,0.7
2016-09-23,9.66,43.87,3.57,28.86,0.09,15.62,17.76,0.02,0.11
2016-09-25,10.08,43.64,10.2,31.24,0.17,4.1,21.7,0.05,0.3
2016-09-26,14.44,49.62,15.21,32.74,0.24,16.22,21.89,0.1,3.15
2016-09-27,11.69,51.19,16.1,18.67,0.3,7.71,23.63,0.11,3.73
2016-09-28,12.46,57.36,17.01,12.5,0.11,9.43,25.64,0.11,3.79
2016-09-29,8.76,53.2,15.5,16.89,0.17,7.08,27.93,0.08,1.92
2016-09-30,8.09,45.98,13.6,11.83,0.01,6.55,35.03,0.06,1.71
2016-10-01,9.57,42.12,20.85,25.01,0.24,8.03,29.57,0.08,1.2
2016-10-02,9.42,41.65,12.52,19.43,0.11,2.73,30.28,0.05,0.29
2016-10-03,7.59,26.93,7.84,17.95,0.19,9.91,25.02,0.02,0.11
2016-10-04,9.57,42.12,13.8,9,0.03,6.74,22.95,0.03,0.11
2016-10-05,10.92,35.58,12.75,12.28,0.07,5.53,23.2,0.02,0.09
2016-10-06,13.83,47.47,16.72,14.01,0.1,6.85,20.62,0.02,0.2
2016-10-07,10.46,40.95,13.83,10.52,0.2,6.22,23.05,0.01,0.17
2016-10-08,10.7,39.15,12.18,11.07,0.08,3.2,22.36,0.01,0.21
2016-10-09,11.5,45.99,3.87,11.22,0.05,1.55,30.7,0,0.06
2016-10-12,10.24,45.48,9.94,15.37,0.43,19.26,27.61,0.23,3.94
2016-10-13,12.08,63.89,20.04,21.18,0.65,15.29,26.79,0.48,10.12
2016-10-14,10.91,73.13,21.83,31.36,0.62,22.54,33.44,0.53,6.69
2016-10-15,8.9,61.79,15.27,27.21,0.59,15.96,38.65,0.22,4.61
2016-10-16,15.01,75.39,23.92,31.41,0.79,21.55,33.68,0.33,8.32
2016-10-17,26.16,87.44,31.02,28.7,0.53,23.06,26.69,0.47,9.19
2016-10-18,21.31,92.33,29.15,26.25,0.59,27.92,25.99,0.17,3.61
2016-10-19,12.43,75.82,22.89,29.97,0.97,29.86,35.87,0.07,1.53
2016-10-20,11.99,77.75,23.4,29.1,0.81,34.73,35.26,0.09,1.88
2016-10-21,12.44,71.09,21.95,39.49,0.51,35.22,35.03,0.13,3.11
2016-10-22,13.08,79.11,24.12,53.38,0.39,29.12,34.31,0.08,1.5
2016-10-24,10.82,66.72,20.79,34.59,0.3,30.29,29.52,0.08,2.06
2016-10-25,11.65,68.11,20.88,30.24,0.38,18.9,27.18,0.06,1.27
2016-10-26,11.8,60.83,19.19,47.92,0.33,32.05,38.81,0.11,1.83
2016-10-27,11.68,50.97,16.75,45.17,0.33,44.21,56.45,0.09,2.43
2016-10-28,9.59,41.2,13.55,39.85,0.38,47.38,70.1,0.07,1.48
2016-10-29,10.85,49.76,16.1,42.24,0.5,46.17,56.15,0.07,1.78
2016-10-30,7.96,25.39,9.13,27.36,0.33,19.58,55.87,0.09,1.61
2016-10-31,8.84,24.36,11.15,26.1,0.54,23.55,46.88,0.07,1.37
2016-11-01,9.75,35.18,17.47,24.59,0.57,47.02,58.59,0.17,4.44
2016-11-02,9.23,22.8,8.34,21.5,0.35,45.54,68.19,0.2,2.78
2016-11-03,9.6,23.49,9.26,20.77,0.35,35.06,58.34,0.08,1.68
2016-11-04,9.43,13.74,5.38,9.27,0.36,31.95,58.26,0.05,1.63
2016-11-05,10.41,31.41,11.5,12.51,0.26,31.89,66.88,0.08,1.35
2016-11-06,9.87,25.01,9.76,13.96,0.36,31.29,66.89,0.08,1.73
2016-11-07,8.73,18.35,7.51,22.83,0.35,40.78,72.73,0.16,1.99
2016-11-08,8.57,36.85,12.13,25.37,0.47,38.63,66.96,0.13,2.09
2016-11-09,8.22,42.02,13.74,24.24,0.45,35.56,74.13,0.12,1.21
2016-11-10,9.65,56.07,17.15,36.33,0.45,46.68,79.48,0.11,1.66
2016-11-11,8.99,52.96,25.65,33.77,0.92,46.54,79.89,0.13,2.3
2016-11-12,9.26,53.12,16.3,39.06,0.61,35.55,92.1,0.08,1.54
2016-11-13,8.93,48.17,14.97,30.06,0.64,28.22,91.75,0.05,0.86
2016-11-14,10.06,45.51,14.73,31.45,0.74,16.38,59.28,0.05,0.76
2016-11-15,9.75,35.21,12.11,27.89,0.54,25.31,55.35,0.06,1.11
2016-11-16,8.44,36.72,11.96,31.12,0.59,51.36,78.43,0.07,1.02
2016-11-17,8.28,38.09,12.26,33.57,0.49,42.96,75.33,0.05,0.85
2016-11-18,8.64,41.53,13.22,29.05,0.45,37.9,76.18,0.08,0.83
2016-11-19,10.96,58.71,18.26,36.62,0.52,44.93,67.7,0.07,0.82
2016-11-20,11.02,63.32,19.38,33.56,0.57,30.3,64.43,0.02,0.57
2016-11-21,11.63,59.47,18.69,38.92,0.51,36.43,53.54,0.03,0.57
2016-11-22,11.87,65.82,15.22,38.16,0.5,31.34,42.62,0.02,0.49
2016-11-23,10.05,51.12,14.74,37.16,0.52,34.96,63.49,0.05,0.85
2016-11-24,12.59,60.39,19.27,30.2,0.64,31.07,67.2,0.04,0.65
2016-11-25,10.63,37.87,13.16,23.54,0.59,41.97,50.88,0.02,0.61
2016-11-26,7.65,8.25,4.6,5.08,0.55,38.34,32.64,0.03,0.44
2016-11-27,7.69,5.3,4.13,3.64,0.5,48.96,51.89,0.03,0.67
2016-11-28,7.48,5.31,3.59,4.08,0.49,42.29,57.06,0.02,0.46
2016-11-29,7.97,27.3,6.7,16.48,0.3,41.03,49.06,0.02,0.36
2016-11-30,12.12,72,14.58,41.11,0.43,37.54,44.92,0.02,0.34
2016-12-01,10.58,54.03,10.45,31.73,0.38,23.1,49.67,0.02,0.15
2016-12-02,11.19,54.28,5.18,35.72,0.17,35.08,38.95,0.01,0.08
2016-12-03,9.88,38.29,9.69,23.13,0.28,8.7,33.69,0.03,0.04
2016-12-04,12.66,40.89,14.51,21.32,0.41,20.04,32.84,0.04,0.12
2016-12-05,12.87,46.01,15.87,28.38,0.49,38.17,39.49,0.02,0.35
2016-12-06,9.11,43.82,11.8,27.81,0.46,39.34,62.06,0.02,0.22
2016-12-07,10.79,58.31,9.62,28.78,0.32,44.6,47.96,0.01,0.13
2016-12-08,11.49,64.12,11.6,31.26,0.36,36.91,53.68,0.01,0.18
2016-12-09,9.61,60.81,12.1,17.46,0.29,30.48,62.7,0.02,0.08
2016-12-10,11.02,60.63,12.58,24.41,0.38,34.5,54.68,0.02,0.42
2016-12-11,10.11,68.61,13.47,34.77,0.37,45.32,50.84,0.03,1.08
2016-12-12,11.21,58.18,11.72,26.45,0.45,46.34,45.44,0.02,0.49
2016-12-13,10.75,55.27,8.25,30.9,0.26,41.86,37.38,0.01,0.46
2016-12-14,9.33,27.18,5.73,19.33,0.28,7.84,36.95,0.01,0.05
2016-12-15,22.06,49.45,7.32,26.91,0.25,13.93,27.81,0.02,0.31
2016-12-16,13.66,48.99,7.57,27.7,0.28,33.63,44.11,0.02,0.33
2016-12-17,18.38,60.92,14.28,31.24,0.47,34.23,40.88,0.05,1.14
2016-12-18,11.85,62.77,12.93,36.11,0.33,38.49,40.87,0.07,1.32
2016-12-19,10.63,65.8,13.12,31.03,0.32,43.85,46.78,0.03,0.97
2016-12-20,10,67.81,13.49,34.35,0.34,49.63,56.91,0.03,1.02
2016-12-21,11.18,73.32,14.68,29.32,0.42,45.43,49.4,0.04,1.08
2016-12-22,8.65,67.71,13.14,42.78,0.36,44.42,49.82,0.07,1.16
2016-12-23,11.1,67.78,13.76,26.75,0.33,37.44,42.22,0.04,1.07
2016-12-24,9.82,70.51,16.86,31.14,0.43,31.91,55.7,0.05,1.25
2016-12-25,8.23,58.82,17.39,19.36,0.51,11.31,63.02,0.03,0.64
2016-12-26,9.6,55.26,19.56,36.57,0.73,19.3,51.25,0.09,1.31
2016-12-27,9.02,69.63,25.52,34.58,0.74,42.58,49.14,0.2,3.11
2016-12-28,10.89,73.53,16.43,35.44,0.45,39.57,74.29,0.07,1.55
2016-12-29,9.38,58.31,14.69,24.76,0.48,10.11,57.89,0.04,0.69
