id,host_id,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18821210,131045243,Private room,95,2,65,20/03/2019,2.86,1,168
18833149,15019120,Private room,50,2,23,22/09/2018,1.01,1,320
18834278,131160706,Private room,26,2,27,23/11/2018,1.99,1,98
18836790,131182401,Private room,65,3,4,13/09/2018,0.18,1,99
18837718,34259224,Entire home/apt,79,1,15,04/01/2019,0.65,2,91
18837728,113344563,Entire home/apt,40,3,33,28/02/2019,1.53,1,58
18838659,131202147,Private room,80,32,2,02/10/2017,0.1,1,313
18840749,96163213,Entire home/apt,25,2,48,04/11/2018,2.15,2,314
18848802,118081305,Entire home/apt,30,1,45,25/03/2019,1.97,1,54
18848932,5473585,Entire home/apt,36,2,66,01/04/2019,2.87,1,314
18849843,299462,Entire home/apt,250,4,26,08/03/2019,1.18,79,134
18853699,85425449,Entire home/apt,30,3,6,30/06/2017,0.26,1,0
18856391,45518958,Private room,35,1,33,22/03/2019,1.44,2,175
18859696,131316092,Entire home/apt,40,3,38,09/04/2019,1.9,1,13
18860031,5628387,Entire home/apt,58,31,3,19/03/2019,0.18,1,206
18860191,131406541,Private room,80,2,2,01/01/2019,0.19,2,87
18860270,131406300,Private room,30,1,34,24/02/2019,1.49,1,340
18860645,131410175,Entire home/apt,40,2,79,30/03/2019,3.66,1,105
18865124,131434945,Private room,50,1,61,04/01/2019,2.69,1,144
18865447,46838720,Entire home/apt,20,30,3,10/06/2017,0.13,1,31
18869360,128959838,Entire home/apt,192,1,13,31/03/2019,0.36,47,290
18869363,128959838,Entire home/apt,230,1,18,17/02/2019,0.38,47,306
18869364,128959838,Entire home/apt,213,1,21,28/03/2019,0.43,47,295
18869678,2321978,Entire home/apt,41,2,93,06/04/2019,4.14,1,272
18871078,24054784,Entire home/apt,600,3,4,28/02/2019,0.27,7,180
18871156,28201024,Entire home/apt,60,3,49,20/03/2019,2.28,1,172
18871228,128959838,Entire home/apt,126,1,11,08/03/2019,0.32,47,323
18871307,131483077,Private room,69,1,192,10/04/2019,8.52,2,214
18873107,79500346,Entire home/apt,16,60,3,31/10/2018,0.15,4,297
18873694,49642056,Entire home/apt,37,2,113,04/04/2019,4.95,3,112
18876522,9802772,Entire home/apt,49,3,58,06/04/2019,2.56,1,0
18881694,70624594,Private room,70,32,2,17/11/2018,0.23,10,0
18884784,128959838,Private room,128,1,20,05/04/2019,0.89,47,305
18887616,76355464,Private room,185,3,123,04/04/2019,5.4,1,267
18889879,75450,Private room,37,32,1,09/04/2018,0.08,1,117
18890171,112700804,Private room,20,2,68,02/04/2019,3.04,2,184
18894215,88496132,Private room,95,3,16,17/03/2019,3.14,1,0
18895271,125170011,Private room,38,3,11,08/04/2018,0.51,2,0
18897931,131523645,Private room,40,2,5,07/04/2019,0.22,4,120
18906211,129367473,Entire home/apt,93,2,47,11/03/2019,2.35,2,330
18909471,79228669,Private room,46,2,22,01/07/2018,0.96,3,0
18911936,118332135,Private room,100,1,2,25/08/2018,0.2,3,331
18912000,130878430,Private room,68,2,16,13/05/2018,0.71,7,260
18913823,109963192,Private room,59,31,5,15/10/2018,0.23,12,281
18913927,131819871,Private room,50,5,47,22/03/2019,2.09,1,75
18918135,128959838,Private room,101,1,2,07/02/2019,0.48,47,287
18918136,128959838,Private room,126,1,14,16/02/2019,0.33,47,313
18918142,128959838,Private room,152,1,8,21/10/2018,0.18,47,297
18918143,128959838,Entire home/apt,245,1,24,05/03/2019,0.5,47,255
18918145,128959838,Entire home/apt,134,1,10,11/03/2019,0.33,47,308
18918146,128959838,Private room,134,1,5,17/11/2017,0.14,47,279
18918147,128959838,Private room,245,1,10,15/02/2019,0.19,47,308
18918149,128959838,Entire home/apt,223,1,12,05/01/2019,0.24,47,315
18918151,128959838,Private room,216,1,18,16/03/2019,0.37,47,307
18918152,128959838,Private room,130,1,6,02/04/2019,0.18,47,305
18918153,128959838,Private room,152,1,6,18/09/2018,0.17,47,293
18918154,128959838,Private room,180,1,20,01/04/2019,0.58,47,277
18918155,128959838,Private room,122,1,1,17/01/2019,0.36,47,303
18918157,128959838,Private room,115,1,1,10/06/2018,0.1,47,301
18918158,128959838,Private room,216,1,42,01/04/2019,0.85,47,275
18918159,128959838,Private room,162,1,9,09/10/2018,0.21,47,298
18918161,128959838,Shared room,115,1,9,29/03/2019,0.22,47,320
18918162,128959838,Entire home/apt,160,1,4,29/11/2018,0.08,47,289
18918163,128959838,Private room,160,1,30,03/04/2019,0.69,47,299
18918164,128959838,Private room,92,1,1,26/02/2019,0.68,47,270
18918165,128959838,Private room,94,1,24,28/12/2018,0.58,47,316
18918166,128959838,Private room,184,1,7,07/04/2019,0.15,47,295
18918169,128959838,Private room,158,1,5,02/01/2019,0.14,47,310
18918171,128959838,Private room,122,1,4,23/01/2019,0.33,47,314
18918172,128959838,Entire home/apt,158,1,12,03/03/2019,0.34,47,306
18918173,128959838,Private room,115,1,3,04/06/2018,0.09,47,327
18918174,128959838,Private room,108,1,2,05/08/2018,0.22,47,310
18918176,128959838,Private room,160,1,2,01/09/2016,0.05,47,307
18918177,128959838,Private room,158,1,5,24/03/2019,0.12,47,295
18918178,128959838,Private room,160,1,40,01/04/2019,0.84,47,298
18918181,128959838,Private room,158,1,1,21/04/2018,0.08,47,290
18918183,128959838,Entire home/apt,115,1,5,01/12/2018,0.1,47,320
18918186,128959838,Private room,122,1,8,30/03/2019,0.61,47,281
18918187,128959838,Entire home/apt,128,1,5,03/01/2019,0.24,47,310
18918190,128959838,Entire home/apt,122,1,1,20/05/2017,0.04,47,329
18918193,128959838,Entire home/apt,128,1,8,02/04/2019,0.43,47,304
18918196,128959838,Entire home/apt,128,1,7,05/03/2019,0.22,47,307
18919038,122956090,Entire home/apt,40,31,1,14/01/2019,0.34,2,115
18922140,24575664,Private room,52,1,47,31/03/2019,2.24,1,319
18922636,96163213,Entire home/apt,35,1,7,22/04/2018,0.31,2,313
18922941,11106403,Entire home/apt,42,1,28,22/03/2019,1.27,1,47
18923376,1391607,Entire home/apt,145,3,7,02/09/2017,0.31,95,99
18924855,34964499,Entire home/apt,20,32,2,05/09/2018,0.11,23,344
18925701,34964499,Entire home/apt,22,32,1,08/08/2018,0.12,23,314
18925881,34964499,Entire home/apt,20,32,1,30/06/2018,0.11,23,250
18927649,2979515,Entire home/apt,50,1,73,01/04/2019,3.27,1,45
18928771,24972573,Entire home/apt,34,1,62,18/11/2018,2.75,1,99
18929334,131944873,Entire home/apt,31,2,46,26/10/2018,2.11,2,191
18929705,131944873,Private room,30,2,49,27/10/2018,2.16,2,192
18930805,131958470,Private room,20,4,11,07/04/2019,0.5,2,213
18930934,34259224,Entire home/apt,88,2,5,15/06/2018,0.22,2,91
18930975,131958706,Entire home/apt,55,1,43,01/04/2019,2.15,1,313
18931503,92248178,Entire home/apt,34,1,12,19/03/2019,0.54,1,258
18931544,107109789,Private room,25,2,36,17/01/2019,1.58,1,291
18939609,126887819,Entire home/apt,54,1,11,02/01/2018,0.49,2,0
18941597,131958470,Entire home/apt,20,43,4,01/04/2019,0.21,2,224
18942359,3744544,Entire home/apt,137,3,35,11/03/2019,1.57,33,278
18943543,27898538,Private room,81,1,4,19/08/2017,0.18,1,0
18944367,15268164,Private room,70,30,1,05/04/2019,1,8,223
18945183,21348514,Entire home/apt,54,7,65,19/03/2019,2.91,2,28
18952363,7039660,Private room,100,35,3,31/07/2018,0.18,1,112
18955291,60584294,Entire home/apt,20,18,7,07/08/2018,0.35,3,51
18956901,132158719,Private room,40,2,14,25/10/2018,0.64,1,0
18960463,126887819,Private room,48,1,12,31/12/2017,0.53,2,0
18966468,132275369,Private room,47,2,163,08/04/2019,7.27,2,7
18972516,132329007,Private room,40,3,42,21/03/2019,1.86,1,146
18974635,81704350,Private room,30,1,2,14/08/2017,0.09,1,127
18975870,22685376,Entire home/apt,35,10,2,31/07/2017,0.09,1,0
18980901,132312423,Private room,50,2,113,07/04/2019,5.13,1,89
18981414,102947901,Private room,75,1,24,17/03/2019,1.13,133,269
18981428,102947901,Shared room,57,1,11,10/03/2019,0.53,133,267
18983216,31325463,Private room,140,1,41,01/03/2019,1.84,2,239
18984332,132430577,Private room,34,2,58,20/03/2019,2.68,2,37
18989602,128880524,Entire home/apt,110,5,1,18/08/2018,0.13,9,364
18991156,7825986,Private room,19,29,24,27/08/2018,1.09,2,320
18991723,126060592,Entire home/apt,44,1,45,01/04/2019,2,1,364
18993403,88309023,Private room,38,1,57,01/02/2018,2.52,1,68
18996959,15885045,Entire home/apt,180,4,1,11/07/2017,0.05,1,9
19004755,299462,Private room,250,4,22,19/03/2019,1.1,79,149
19006137,14871323,Entire home/apt,86,31,2,05/11/2018,0.09,9,99
19007780,27514370,Private room,60,35,5,08/04/2019,0.26,9,0
19009865,132625702,Private room,34,2,3,01/09/2017,0.14,1,0
19011241,129000409,Private room,106,1,30,07/04/2019,0.73,8,339
19011437,25067058,Private room,40,1,2,07/07/2017,0.09,1,0
19012780,7647320,Private room,40,3,45,10/03/2019,2.02,2,2
19014018,132658922,Shared room,65,2,29,02/04/2019,1.31,2,0
19016322,83716055,Private room,132,1,12,18/01/2019,0.84,3,148
19016323,83716055,Private room,154,1,6,24/03/2019,0.43,3,97
19016951,122176880,Private room,50,3,1,12/06/2017,0.04,1,0
19017150,1704649,Private room,29,4,7,30/09/2018,0.32,1,0
19022918,132602121,Private room,30,2,12,24/03/2019,0.53,1,21
19028601,124450485,Private room,25,15,6,25/02/2018,0.28,1,0
19028693,66299543,Private room,35,1,2,26/06/2017,0.09,1,0
19030467,132792341,Private room,41,1,58,28/10/2018,2.56,1,342
19032399,21020280,Private room,25,3,20,25/03/2019,1.29,3,146
19034569,132831021,Entire home/apt,25,2,11,06/04/2019,0.51,2,295
19035304,49003548,Private room,80,1,1,17/08/2017,0.05,1,0
19035997,118208723,Private room,70,5,17,29/07/2018,0.77,1,21
19036802,7956108,Private room,25,2,91,15/03/2019,4.16,3,36
19038238,7956108,Private room,25,2,94,25/03/2019,4.19,3,24
19043388,8130906,Entire home/apt,340,3,3,22/06/2018,0.14,42,227
19043546,66517702,Entire home/apt,28,2,117,25/02/2019,5.25,2,9
19044613,66517702,Entire home/apt,33,2,114,23/03/2019,5.22,2,35
19044638,132346467,Entire home/apt,20,7,30,30/01/2019,1.33,1,44
19044796,77652983,Entire home/apt,30,2,95,03/04/2019,4.31,1,35
19046214,132935911,Entire home/apt,15,3,86,09/04/2019,4.04,2,275
19048512,130878430,Entire home/apt,55,2,9,07/04/2019,0.41,7,271
19050797,129465407,Entire home/apt,35,1,9,17/08/2018,0.4,5,358
19052762,128720500,Entire home/apt,42,2,36,30/09/2018,1.64,2,69
19052836,15738246,Entire home/apt,25,1,7,13/08/2018,0.32,3,339
19053607,11170203,Entire home/apt,69,4,89,21/03/2019,4,8,203
19053950,15738246,Entire home/apt,25,1,3,30/06/2018,0.17,3,339
19060476,131794,Entire home/apt,199,2,34,19/03/2019,1.82,24,314
19061599,131483077,Entire home/apt,65,1,215,09/04/2019,9.54,2,286
19068026,133114967,Entire home/apt,50,2,108,08/04/2019,4.83,3,269
19068736,133114967,Entire home/apt,50,2,108,24/03/2019,4.86,3,293
19069803,132757484,Entire home/apt,24,2,21,05/09/2018,0.94,1,27
19070448,33438040,Entire home/apt,73,1,6,26/02/2018,0.27,1,358
19084504,17405445,Entire home/apt,36,3,2,20/08/2017,0.1,1,0
19085526,81174186,Entire home/apt,15,1,25,04/04/2019,1.16,1,308
19086098,133290536,Entire home/apt,21,1,23,12/01/2019,1.09,1,67
19092003,26060045,Entire home/apt,30,5,61,09/03/2019,2.79,2,116
19095287,133379438,Entire home/apt,66,3,114,08/04/2019,5.14,1,267
19095980,64847445,Entire home/apt,40,3,43,25/03/2019,1.95,1,301
19096359,133392789,Entire home/apt,49,1,140,06/04/2019,6.39,1,79
19098187,41361513,Entire home/apt,45,1,4,22/07/2017,0.19,1,0
19100444,133432723,Entire home/apt,26,2,34,06/04/2019,1.54,1,5
19104683,26060045,Entire home/apt,10,5,45,11/03/2019,2.05,2,98
19107447,8472931,Entire home/apt,20,2,17,17/03/2019,0.77,2,45
19110094,5929542,Entire home/apt,30,2,24,07/04/2019,1.09,1,66
19110473,5159867,Private room,14,2,7,17/12/2018,0.33,6,39
19111040,11786232,Private room,400,2,4,07/03/2019,0.19,12,319
19111245,129745417,Private room,20,3,15,05/03/2019,0.68,5,157
19111247,133534312,Entire home/apt,49,2,3,23/07/2017,0.13,1,0
19111414,11786232,Private room,400,2,8,18/02/2019,0.38,12,320
19113069,88931469,Private room,20,2,64,31/03/2019,3.01,2,336
19114185,130878430,Entire home/apt,50,2,11,14/02/2018,0.5,7,289
19116382,133579960,Private room,100,1,31,21/10/2018,1.43,1,65
19118872,6237684,Private room,58,1,116,09/04/2019,5.22,1,244
19121232,34858891,Private room,100,3,59,24/03/2019,2.67,1,90
19133598,102947901,Entire home/apt,100,1,29,15/03/2019,1.65,133,255
19133603,102947901,Entire home/apt,105,1,12,16/02/2019,0.67,133,260
19133605,102947901,Entire home/apt,105,1,42,27/03/2019,2.24,133,269
19133606,102947901,Entire home/apt,90,1,29,15/03/2019,1.4,133,271
19139267,79228669,Entire home/apt,67,3,11,21/08/2017,0.5,3,0
19139325,28254052,Private room,36,2,6,30/09/2017,0.27,1,0
19140312,14984601,Private room,45,1,20,06/10/2017,0.91,1,0
19145671,15738246,Entire home/apt,60,1,3,07/10/2017,0.15,3,350
19145900,29157943,Private room,250,1,50,09/04/2019,2.33,4,330
19146144,94778667,Entire home/apt,25,2,61,02/04/2019,2.76,1,132
19147659,133875116,Entire home/apt,1200,1,6,25/08/2018,0.27,1,303
19152766,102947901,Entire home/apt,100,1,19,08/03/2019,1.03,133,252
19153017,4459553,Private room,420,2,17,10/01/2019,0.79,173,281
19153820,4459553,Entire home/apt,480,2,15,03/03/2019,0.71,173,352
19154124,4459553,Entire home/apt,480,3,21,28/03/2019,1.05,173,329
19154609,4459553,Private room,480,3,33,27/03/2019,1.64,173,311
19154854,12469439,Entire home/apt,80,2,41,24/03/2019,1.85,7,204
19157980,18931097,Entire home/apt,18,1,160,27/01/2019,7.2,2,0
19161213,12469439,Entire home/apt,128,4,33,22/03/2019,1.5,7,170
19162394,133998643,Private room,54,2,54,17/03/2019,2.65,2,2
19162854,133998643,Entire home/apt,28,2,55,10/03/2019,2.69,2,1
19165386,37105102,Private room,129,31,1,07/11/2018,0.19,1,0
19165571,25388015,Entire home/apt,90,3,1,09/08/2017,0.05,1,0
19167031,12469439,Private room,95,2,25,03/01/2019,1.2,7,173
19168841,130878430,Private room,50,2,9,07/04/2019,0.41,7,279
19169392,4459553,Private room,350,2,9,20/02/2019,0.89,173,340
19170398,130878430,Private room,50,2,11,28/02/2019,0.5,7,283
19171251,111885362,Entire home/apt,25,31,6,11/11/2018,0.35,8,328
19171987,4459553,Private room,350,3,9,17/09/2018,0.58,173,342
19172034,4459553,Private room,350,2,7,30/10/2018,0.66,173,328
19172082,4459553,Private room,350,2,20,21/03/2019,1.08,173,331
19172215,111885362,Entire home/apt,15,31,4,01/07/2018,0.2,8,283
19172569,4459553,Private room,500,2,18,09/03/2019,0.84,173,294
19174269,24009367,Entire home/apt,29,2,19,28/08/2018,0.85,2,313
19174776,57604325,Private room,93,3,5,23/07/2017,0.23,1,173
19179383,116712604,Entire home/apt,42,2,64,14/10/2018,2.87,2,252
19179820,134142206,Private room,42,3,2,23/06/2017,0.09,1,0
19184380,1838761,Private room,135,31,2,26/11/2018,0.09,9,206
19185597,128252796,Private room,35,1,2,21/07/2017,0.09,1,0
19187604,18856707,Private room,55,1,134,06/04/2019,6.05,1,57
19188690,62453234,Entire home/apt,32,2,5,06/08/2018,0.24,2,0
19191171,132596381,Entire home/apt,280,2,6,28/10/2018,0.29,1,188
19192134,7843388,Private room,35,32,3,07/10/2018,0.15,45,53
19192722,86551441,Entire home/apt,70,3,10,17/02/2019,0.47,31,278
19193042,5651747,Private room,50,32,2,30/04/2018,0.1,9,280
19193802,134265729,Private room,220,3,48,25/03/2019,2.47,1,211
19195515,22076771,Entire home/apt,55,31,1,15/12/2018,0.26,14,365
19200418,12469439,Private room,93,3,28,01/11/2018,1.28,7,42
19201959,130878430,Private room,50,2,7,26/08/2017,0.32,7,260
19202677,121366871,Private room,31,3,87,07/04/2019,3.92,1,27
19203160,118863018,Entire home/apt,23,1,4,07/04/2019,0.49,1,28
19203913,12469439,Private room,95,2,45,28/02/2019,2.05,7,211
19204015,2585816,Private room,25,3,89,08/04/2019,4.15,2,133
19204454,17391341,Private room,40,32,6,07/01/2019,0.32,2,278
19223826,134562242,Entire home/apt,39,2,23,18/03/2019,1.04,1,307
19225624,1351706,Private room,40,2,39,30/10/2018,1.79,2,122
19233855,53484483,Private room,71,1,20,23/08/2017,0.91,1,0
19234380,118357928,Private room,40,3,7,10/06/2018,0.33,1,0
19236337,38490035,Private room,39,2,30,23/03/2019,1.39,1,255
19236563,134509876,Private room,34,1,45,05/04/2019,2.06,2,152
19237406,134683704,Private room,48,3,24,21/03/2019,2.8,2,295
19238101,7646184,Private room,75,3,24,19/03/2019,1.09,1,81
19239896,299462,Private room,238,4,46,27/03/2019,2.14,79,311
19241182,134712788,Private room,50,1,93,06/04/2019,4.23,2,20
19242960,132439852,Private room,140,2,3,08/04/2019,0.15,1,129
19244466,134738721,Private room,100,30,4,06/09/2017,0.18,1,174
19244584,45569253,Private room,24,2,43,09/02/2019,1.94,1,0
19245979,134715436,Entire home/apt,25,1,11,17/10/2017,0.51,1,0
19248826,12145633,Private room,66,1,14,29/10/2018,0.65,1,0
19253926,34964499,Shared room,14,32,1,19/08/2017,0.05,23,221
19259536,134683704,Entire home/apt,45,3,23,26/03/2019,1.06,2,301
19263265,134881865,Private room,66,3,4,18/08/2017,0.19,12,0
19263271,68051395,Private room,27,2,2,20/07/2017,0.09,2,221
19265180,86551441,Private room,70,3,8,18/03/2019,0.37,31,325
19265548,1501669,Private room,45,3,111,01/04/2019,5.2,1,65
19269183,20059344,Entire home/apt,29,2,15,28/09/2018,0.68,2,63
19269722,134935410,Entire home/apt,50,3,48,21/03/2019,2.18,1,340
19269849,134934066,Private room,50,3,64,20/03/2019,2.9,1,323
19270009,34659003,Private room,29,1,8,06/11/2017,0.38,3,72
19278621,134881865,Private room,77,5,2,12/08/2017,0.09,12,0
19278720,299462,Entire home/apt,291,4,63,01/04/2019,3.08,79,271
19279624,135016251,Entire home/apt,17,3,54,24/03/2019,2.5,2,147
19279731,134881865,Entire home/apt,44,5,1,10/08/2017,0.05,12,0
19280134,299462,Entire home/apt,340,4,67,18/03/2019,3.11,79,293
19280939,299462,Entire home/apt,303,4,72,27/03/2019,3.47,79,276
19282839,47627289,Private room,120,4,1,05/02/2018,0.07,4,69
19283917,53824585,Private room,20,2,5,15/08/2017,0.23,1,4
19284742,26268614,Entire home/apt,50,2,1,04/07/2017,0.05,2,0
19287282,1791796,Entire home/apt,100,3,43,26/03/2019,2.02,7,262
19288117,61217981,Private room,24,1,37,21/10/2018,1.68,1,0
19288657,133893358,Entire home/apt,80,2,107,06/04/2019,4.86,4,10
19288867,135072445,Private room,65,3,74,09/04/2019,3.44,1,215
19289135,26579419,Private room,90,1,1,16/07/2017,0.05,1,0
19289884,5022169,Entire home/apt,65,2,3,03/06/2018,0.15,1,89
19290386,135080503,Private room,60,3,54,23/03/2019,2.45,1,351
19299952,135164834,Private room,52,3,33,14/01/2019,1.55,1,190
19301779,21873399,Entire home/apt,103,3,19,28/02/2019,0.9,37,222
19302014,32825089,Entire home/apt,35,3,18,25/03/2019,0.84,2,31
19302170,21873399,Entire home/apt,90,3,19,17/03/2019,0.91,37,217
19304849,8379752,Private room,55,31,2,23/02/2019,0.1,1,87
19305348,62453234,Private room,35,2,1,26/08/2017,0.05,2,0
19305430,133893358,Private room,100,6,93,03/04/2019,4.26,4,212
19306107,2524373,Private room,29,4,62,06/04/2019,2.81,1,265
19306927,135211075,Private room,15,31,5,31/07/2018,0.27,1,333
19308050,61302222,Private room,41,3,50,06/04/2019,2.41,2,33
19308504,135215992,Entire home/apt,80,2,99,10/04/2019,4.57,1,46
19314515,135267973,Entire home/apt,20,3,17,01/01/2019,0.8,2,0
19314753,135267973,Private room,25,3,3,24/10/2018,0.15,2,0
19321199,10380563,Private room,200,3,54,19/03/2019,2.58,44,189
19322795,118038040,Private room,78,3,43,02/03/2019,2.01,1,204
19324222,135354731,Private room,35,1,4,01/07/2017,0.18,3,0
19326561,17115942,Private room,50,2,19,26/02/2019,0.87,1,212
19329041,9611641,Private room,45,2,5,03/04/2019,0.52,1,275
19336825,23185232,Private room,35,2,4,29/07/2017,0.19,1,0
19340109,33048789,Entire home/apt,65,1,43,25/03/2019,2.01,2,127
19342564,14261482,Private room,51,3,67,28/03/2019,3.13,1,4
19343794,125009357,Private room,70,2,12,11/03/2019,0.56,1,227
19343873,42911391,Private room,130,3,41,18/02/2019,1.9,1,100
19345829,3039107,Private room,129,2,24,26/09/2018,1.09,28,7
19354061,135628907,Entire home/apt,64,1,24,18/11/2017,1.1,1,365
19355007,130223809,Private room,48,32,1,15/10/2018,0.17,11,265
19357639,2291129,Entire home/apt,350,3,63,26/03/2019,2.99,9,292
19359027,135674902,Entire home/apt,30,30,63,21/03/2019,2.89,1,19
19359663,77080995,Entire home/apt,75,3,15,27/02/2019,0.69,3,152
19359996,77080995,Private room,60,3,14,05/03/2019,1.22,3,166
