id,host_id,neighbourhood_group,neighbourhood,latitude,longitude
24217487,61360206,Eixample,la Dreta de l'Eixample,41.39184,2.17608
24217669,61360206,Eixample,la Dreta de l'Eixample,41.39135,2.17568
24218183,10547296,Eixample,la Dreta de l'Eixample,41.39664,2.17522
24218366,170051961,Eixample,la Nova Esquerra de l'Eixample,41.37812,2.14625
24218608,10547296,Eixample,la Dreta de l'Eixample,41.39728,2.17542
24218792,10547296,Eixample,la Dreta de l'Eixample,41.39733,2.17449
24219332,73486753,Ciutat Vella,el Raval,41.38063,2.17276
24220365,9894630,Ciutat Vella,el Raval,41.37833,2.17334
24224197,182628815,Gràcia,la Vila de Gràcia,41.40203,2.1602
24224594,182632653,Sant Martí,el Poblenou,41.40115,2.20304
24225545,169100477,Ciutat Vella,el Barri Gòtic,41.38113,2.17404
24226666,163412048,Eixample,Sant Antoni,41.38396,2.16172
24226912,182653363,Sants-Montjuïc,la Bordeta,41.3691,2.136
24228191,31436673,Eixample,l'Antiga Esquerra de l'Eixample,41.38749,2.1603
24228740,182206046,Les Corts,les Corts,41.38481,2.13319
24236930,2437505,Sants-Montjuïc,el Poble Sec,41.37309,2.15527
24238187,168877958,Ciutat Vella,la Barceloneta,41.38199,2.18488
24238588,168877958,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38271,2.18343
24239102,146682595,Sants-Montjuïc,Hostafrancs,41.37427,2.14693
24243226,182785128,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40505,2.14943
24244026,137608720,Sants-Montjuïc,Sants - Badal,41.37354,2.12488
24246157,182550505,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.388,2.18082
24246643,181952663,Eixample,la Dreta de l'Eixample,41.39168,2.16489
24249840,182843116,Ciutat Vella,el Barri Gòtic,41.3815,2.17864
24255949,182784585,Eixample,el Fort Pienc,41.40023,2.18383
24257390,175514786,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38826,2.17731
24258457,44939268,Ciutat Vella,el Raval,41.38029,2.16761
24261250,179412798,Eixample,Sant Antoni,41.37567,2.15177
24267275,144997223,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40416,2.13589
24267805,128012654,Eixample,la Sagrada Família,41.40261,2.17637
24274447,104657074,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40685,2.16527
24274635,181801030,Ciutat Vella,el Raval,41.37715,2.16677
24277279,106574945,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38762,2.18007
24278676,56640419,Eixample,l'Antiga Esquerra de l'Eixample,41.38433,2.15838
24281016,182670626,Nou Barris,la Prosperitat,41.44475,2.18404
24281767,114516789,Sant Martí,la Verneda i la Pau,41.42164,2.20445
24284284,967903,Eixample,la Sagrada Família,41.40103,2.17574
24285293,183182484,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3842,2.17917
24285921,19252648,Sant Martí,el Parc i la Llacuna del Poblenou,41.39704,2.18848
24293954,183269500,Gràcia,el Coll,41.41675,2.14832
24294150,103044557,Ciutat Vella,el Raval,41.38077,2.17237
24295747,145488772,Sants-Montjuïc,el Poble Sec,41.37066,2.16522
24298264,9364823,Sant Martí,el Poblenou,41.40111,2.20424
24302372,10385760,Les Corts,la Maternitat i Sant Ramon,41.37792,2.11608
24302385,105436815,Sants-Montjuïc,el Poble Sec,41.373,2.16298
24302456,183333457,Nou Barris,les Roquetes,41.4448,2.17551
24302743,11327963,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40335,2.16898
24305496,183338107,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40583,2.21138
24306543,860383,Sants-Montjuïc,el Poble Sec,41.37492,2.17022
24309250,13710580,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3981,2.14813
24309551,130091939,Ciutat Vella,el Raval,41.3756,2.17104
24314780,182550505,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38598,2.18117
24317499,120228535,Eixample,Sant Antoni,41.37607,2.15737
24317754,182550505,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38773,2.17917
24319577,19568982,Sants-Montjuïc,el Poble Sec,41.37325,2.16702
24322799,63048416,Ciutat Vella,el Barri Gòtic,41.3846,2.1737
24323325,5846874,Ciutat Vella,el Barri Gòtic,41.38061,2.17553
24323698,10547296,Eixample,la Dreta de l'Eixample,41.3973,2.17515
24323897,10547296,Eixample,la Dreta de l'Eixample,41.39886,2.17428
24324089,10547296,Eixample,la Dreta de l'Eixample,41.39715,2.17598
24324367,10547296,Eixample,la Dreta de l'Eixample,41.3973,2.17445
24324563,10547296,Eixample,la Dreta de l'Eixample,41.39696,2.17532
24325662,183528721,Eixample,el Fort Pienc,41.39889,2.17923
24328432,1310304,Eixample,Sant Antoni,41.37701,2.15731
24333231,168172986,Sant Martí,el Poblenou,41.39944,2.20605
24340252,10547296,Eixample,la Dreta de l'Eixample,41.39858,2.17372
24341066,10547296,Eixample,la Dreta de l'Eixample,41.39814,2.17419
24341384,21726991,Sant Andreu,Sant Andreu,41.43722,2.19006
24342256,10547296,Eixample,la Dreta de l'Eixample,41.39739,2.17383
24342272,9784103,Eixample,la Dreta de l'Eixample,41.3971,2.16907
24342398,3346610,Sants-Montjuïc,Hostafrancs,41.37768,2.14202
24342447,3346610,Sants-Montjuïc,Sants,41.3771,2.14175
24343358,181287056,Eixample,la Dreta de l'Eixample,41.39062,2.17609
24343601,181287056,Eixample,la Dreta de l'Eixample,41.39105,2.17781
24344024,9784103,Eixample,la Dreta de l'Eixample,41.39242,2.17016
24345110,7104112,Eixample,l'Antiga Esquerra de l'Eixample,41.38951,2.15936
24347707,10547296,Eixample,la Dreta de l'Eixample,41.39819,2.174
24348022,98817720,Horta-Guinardó,el Guinardó,41.41463,2.17877
24348991,9784103,Ciutat Vella,el Barri Gòtic,41.38114,2.17524
24350436,183738088,Sant Martí,el Parc i la Llacuna del Poblenou,41.39197,2.18366
24350728,183740837,Ciutat Vella,el Barri Gòtic,41.38292,2.17875
24351968,34172509,Horta-Guinardó,el Baix Guinardó,41.41085,2.17201
24353554,87120459,Eixample,la Nova Esquerra de l'Eixample,41.38125,2.15151
24355737,3974488,Sants-Montjuïc,el Poble Sec,41.37201,2.16507
24356335,183783477,Les Corts,les Corts,41.38567,2.14082
24363018,12954600,Eixample,l'Antiga Esquerra de l'Eixample,41.39183,2.15317
24364087,9212889,Eixample,Sant Antoni,41.37925,2.15858
24364911,41343847,Eixample,Sant Antoni,41.37582,2.16628
24366030,135224982,Eixample,Sant Antoni,41.37773,2.15781
24366427,12009955,Ciutat Vella,el Barri Gòtic,41.38123,2.1776
24367928,183895756,Eixample,la Nova Esquerra de l'Eixample,41.38412,2.14685
24369154,180865906,Eixample,l'Antiga Esquerra de l'Eixample,41.38974,2.15557
24372338,118805549,Eixample,la Sagrada Família,41.40706,2.17143
24373627,183508746,Sant Andreu,el Congrés i els Indians,41.42599,2.18096
24374247,44913823,Gràcia,la Vila de Gràcia,41.39938,2.15476
24376264,126213658,Les Corts,les Corts,41.38712,2.14204
24383439,184037375,Sant Martí,el Poblenou,41.39895,2.20549
24383445,183743013,Sant Martí,la Vila Olímpica del Poblenou,41.39073,2.18827
24384106,174325128,Sant Martí,el Poblenou,41.39669,2.19588
24388074,480528,Ciutat Vella,la Barceloneta,41.37901,2.19089
24390559,184091623,Ciutat Vella,el Barri Gòtic,41.3844,2.17474
24391072,184095378,Ciutat Vella,el Barri Gòtic,41.38316,2.17489
24391601,184098365,Ciutat Vella,el Raval,41.37922,2.16948
24398073,88965012,Eixample,Sant Antoni,41.38218,2.16128
24404134,21948681,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40513,2.16949
24407462,40730835,Les Corts,la Maternitat i Sant Ramon,41.37726,2.11757
24408639,42899494,Ciutat Vella,el Barri Gòtic,41.3821,2.17395
24409553,87594395,Eixample,el Fort Pienc,41.39281,2.181
24410232,1013731,Eixample,la Sagrada Família,41.40693,2.17521
24416554,157141910,Sant Andreu,la Sagrera,41.42444,2.18844
24417473,156735550,Eixample,l'Antiga Esquerra de l'Eixample,41.38819,2.15977
24418125,124061312,Gràcia,la Vila de Gràcia,41.40178,2.16011
24423501,69543312,Eixample,el Fort Pienc,41.39938,2.17757
24424717,184427141,Ciutat Vella,el Barri Gòtic,41.38486,2.1772
24426527,184413645,Sant Martí,el Besòs i el Maresme,41.41948,2.20945
24426690,56113676,Gràcia,la Vila de Gràcia,41.4052,2.15744
24436464,140785013,Sant Andreu,Navas,41.41761,2.18164
24436502,183689967,Sants-Montjuïc,la Bordeta,41.37084,2.13772
24437486,183674581,Sants-Montjuïc,la Font de la Guatlla,41.37307,2.14721
24437496,1683936,Gràcia,la Vila de Gràcia,41.39941,2.15442
24438591,184562219,Eixample,la Nova Esquerra de l'Eixample,41.38913,2.14471
24440137,40730835,Les Corts,la Maternitat i Sant Ramon,41.37764,2.11809
24443532,5171340,Sant Martí,el Clot,41.40551,2.18421
24444344,106937585,Eixample,l'Antiga Esquerra de l'Eixample,41.39289,2.14941
24448275,163379623,Eixample,la Sagrada Família,41.40582,2.17716
24448276,163379623,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40563,2.16782
24448277,163379623,Eixample,la Sagrada Família,41.40541,2.17969
24448278,163379623,Eixample,la Sagrada Família,41.4073,2.18163
24448279,163379623,Eixample,la Sagrada Família,41.40605,2.17664
24448280,163379623,Sant Martí,el Camp de l'Arpa del Clot,41.40685,2.18369
24448282,163379623,Eixample,la Dreta de l'Eixample,41.39408,2.15661
24448283,163379623,Sants-Montjuïc,el Poble Sec,41.37396,2.15935
24448286,163379623,Eixample,la Dreta de l'Eixample,41.39537,2.16574
24448287,163379623,Gràcia,la Vila de Gràcia,41.39816,2.16084
24448289,163379623,Eixample,la Sagrada Família,41.40165,2.17566
24448290,163379623,Eixample,el Fort Pienc,41.39785,2.18276
24448291,163379623,Eixample,la Nova Esquerra de l'Eixample,41.37916,2.15307
24448292,163379623,Eixample,la Dreta de l'Eixample,41.38888,2.1662
24448293,163379623,Eixample,Sant Antoni,41.37864,2.16037
24448294,163379623,Gràcia,la Vila de Gràcia,41.4028,2.15882
24448295,163379623,Sants-Montjuïc,la Bordeta,41.37171,2.13913
24448297,163379623,Eixample,la Nova Esquerra de l'Eixample,41.38207,2.15003
24448298,163379623,Horta-Guinardó,el Baix Guinardó,41.41093,2.17024
24448299,163379623,Les Corts,les Corts,41.38425,2.13173
24448301,163379623,Sants-Montjuïc,la Bordeta,41.36889,2.13382
24448303,163379623,Sants-Montjuïc,la Bordeta,41.36697,2.13531
24448306,163379623,Les Corts,la Maternitat i Sant Ramon,41.38069,2.1266
24448873,163379623,Sant Martí,la Vila Olímpica del Poblenou,41.39184,2.19103
24448874,163379623,Sant Martí,la Vila Olímpica del Poblenou,41.39369,2.19431
24448877,163379623,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40477,2.2166
24448879,163379623,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4053,2.17043
24448882,163379623,Eixample,l'Antiga Esquerra de l'Eixample,41.38638,2.15469
24448886,163379623,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40463,2.16673
24448889,163379623,Eixample,la Dreta de l'Eixample,41.38625,2.16874
24449492,36154713,Sants-Montjuïc,Sants,41.37934,2.13155
24449730,71417359,Ciutat Vella,la Barceloneta,41.38089,2.19175
24449942,148521736,Eixample,Sant Antoni,41.37975,2.1574
24451142,130222646,Ciutat Vella,el Barri Gòtic,41.3806,2.1769
24452015,1542784,Eixample,el Fort Pienc,41.39343,2.17873
24452457,71477006,Sant Martí,el Besòs i el Maresme,41.41316,2.21621
24459239,32037490,Eixample,el Fort Pienc,41.40125,2.18188
24460662,172960122,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38469,2.18103
24461559,184762120,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.41021,2.13289
24462781,36734771,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40028,2.20869
24464487,18078971,Eixample,Sant Antoni,41.37602,2.16089
24465326,172462374,Ciutat Vella,el Raval,41.38061,2.17365
24465403,172462374,Ciutat Vella,el Raval,41.38053,2.17385
24465422,172462374,Ciutat Vella,el Raval,41.37998,2.1692
24465924,4101093,Eixample,la Dreta de l'Eixample,41.39809,2.16505
24467999,94292803,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40935,2.21227
24469371,182809363,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38783,2.17804
24472538,184847284,Eixample,la Dreta de l'Eixample,41.39766,2.1759
24479179,16077423,Eixample,la Sagrada Família,41.40756,2.17627
24481662,10547296,Eixample,la Dreta de l'Eixample,41.39812,2.17557
24482860,10547296,Eixample,la Dreta de l'Eixample,41.39886,2.17376
24483048,10547296,Eixample,la Dreta de l'Eixample,41.39732,2.17395
24483124,45484342,Ciutat Vella,el Raval,41.37769,2.16884
24483153,10547296,Eixample,la Dreta de l'Eixample,41.39703,2.17517
24483306,10547296,Eixample,la Dreta de l'Eixample,41.3975,2.17546
24484049,62373184,Les Corts,les Corts,41.38461,2.13845
24484885,86551441,Eixample,la Dreta de l'Eixample,41.39231,2.17274
24485279,1683936,Eixample,Sant Antoni,41.37903,2.15676
24486669,86551441,Sants-Montjuïc,el Poble Sec,41.37391,2.15466
24487287,184972822,Ciutat Vella,el Barri Gòtic,41.38034,2.17786
24487331,5655546,Sants-Montjuïc,el Poble Sec,41.37301,2.16616
24490706,157141910,Sant Andreu,la Sagrera,41.42615,2.18979
24493402,177133786,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40789,2.16402
24494484,168596223,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39642,2.14959
24496319,89062315,Sant Martí,la Vila Olímpica del Poblenou,41.39093,2.18963
24504672,2491493,Eixample,la Nova Esquerra de l'Eixample,41.38172,2.14576
24507118,185124877,Sant Martí,el Poblenou,41.39789,2.20692
24514035,1189461,Eixample,la Nova Esquerra de l'Eixample,41.37825,2.15072
24518284,180102449,Eixample,el Fort Pienc,41.40199,2.18235
24519653,12466829,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3906,2.17911
24519955,185222152,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40677,2.13776
24520554,4101093,Eixample,la Dreta de l'Eixample,41.39742,2.16574
24523087,185242965,Eixample,el Fort Pienc,41.4023,2.18396
24528857,63048416,Eixample,la Dreta de l'Eixample,41.39382,2.1728
24533436,21504822,Nou Barris,les Roquetes,41.44888,2.17792
24534785,103866409,Eixample,la Dreta de l'Eixample,41.39009,2.16578
24536137,185131059,Ciutat Vella,el Raval,41.37738,2.16595
24538885,1981748,Ciutat Vella,el Barri Gòtic,41.38028,2.18035
24539639,39370811,Sants-Montjuïc,la Bordeta,41.36916,2.1386
24542284,157141910,Sant Andreu,la Sagrera,41.42608,2.18846
24542954,185236504,Eixample,la Sagrada Família,41.40379,2.17301
24542980,185236504,Eixample,la Sagrada Família,41.40519,2.17374
24545802,156044462,Ciutat Vella,la Barceloneta,41.37728,2.19007
24550964,47171261,Sant Martí,el Parc i la Llacuna del Poblenou,41.39737,2.19478
24559509,185480750,Ciutat Vella,el Barri Gòtic,41.38279,2.1734
24566352,37661219,Gràcia,Vallcarca i els Penitents,41.41371,2.14044
24567969,5264883,Eixample,l'Antiga Esquerra de l'Eixample,41.38986,2.16134
24568656,185630286,Ciutat Vella,la Barceloneta,41.38264,2.18941
24570710,185394165,Sant Andreu,Sant Andreu,41.43552,2.19293
24570962,185653170,Sant Martí,el Clot,41.40649,2.1858
24575968,7260546,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38595,2.17934
24581104,41400844,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40744,2.21659
24581888,41400844,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40733,2.21542
24584770,156044462,Ciutat Vella,la Barceloneta,41.37816,2.19162
24589082,86551441,Eixample,la Dreta de l'Eixample,41.39134,2.17154
24589238,183689967,Sants-Montjuïc,la Bordeta,41.37128,2.13733
24589255,1988318,Ciutat Vella,el Barri Gòtic,41.38181,2.17476
24589494,184993404,Eixample,la Dreta de l'Eixample,41.39001,2.17211
24589512,184993404,Eixample,la Dreta de l'Eixample,41.39036,2.17147
24589526,184993404,Eixample,la Dreta de l'Eixample,41.3905,2.17142
24590001,184993404,Eixample,la Dreta de l'Eixample,41.39141,2.17186
24590016,184993404,Eixample,la Dreta de l'Eixample,41.39158,2.17036
24590131,184993404,Eixample,la Dreta de l'Eixample,41.39212,2.17053
24592661,185710175,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40781,2.20483
24594417,115743377,Ciutat Vella,el Barri Gòtic,41.38602,2.17275
24594877,183689967,Sants-Montjuïc,Sants,41.37305,2.13617
24609295,174122448,Sants-Montjuïc,el Poble Sec,41.37238,2.16576
24610525,90172259,Sant Martí,la Verneda i la Pau,41.42212,2.20906
24611386,4223373,Ciutat Vella,el Raval,41.38359,2.16456
24615240,4139033,Sant Martí,el Besòs i el Maresme,41.41724,2.21664
24615495,106103351,Eixample,la Nova Esquerra de l'Eixample,41.38236,2.15219
24616737,186037307,Sant Martí,el Poblenou,41.40179,2.20348
24619175,14071913,Eixample,Sant Antoni,41.37713,2.16054
24619956,10985527,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40252,2.16657
24627138,185806338,Ciutat Vella,la Barceloneta,41.37823,2.18763
24631006,5264883,Gràcia,la Vila de Gràcia,41.40394,2.15455
24631041,10760668,Sant Martí,el Poblenou,41.40496,2.20092
24634518,186173276,Nou Barris,Verdun,41.44337,2.17279
24639847,186131512,Sant Martí,la Vila Olímpica del Poblenou,41.39269,2.19099
24640657,24087486,Sants-Montjuïc,la Font de la Guatlla,41.36775,2.14007
24643642,4166229,Sants-Montjuïc,Sants,41.37777,2.13895
24645616,4166229,Sants-Montjuïc,Sants,41.37743,2.13694
24646419,183508746,Sant Martí,el Camp de l'Arpa del Clot,41.41344,2.17888
24647482,1391607,Eixample,la Dreta de l'Eixample,41.39507,2.17468
24652373,9477063,Sants-Montjuïc,la Font de la Guatlla,41.37069,2.14719
24656631,186338128,Les Corts,la Maternitat i Sant Ramon,41.37831,2.12144
24662715,117505112,Eixample,la Sagrada Família,41.40533,2.17363
24664178,1391607,Eixample,la Dreta de l'Eixample,41.39283,2.16763
24669775,186445602,Eixample,la Dreta de l'Eixample,41.38844,2.17275
24674741,23486469,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40352,2.14592
24677555,186508480,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38755,2.1816
24684818,166545069,Eixample,la Nova Esquerra de l'Eixample,41.38469,2.14376
24686671,186570528,Gràcia,la Vila de Gràcia,41.40745,2.16025
24686807,53844410,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38148,2.18253
24687673,170178916,Gràcia,la Vila de Gràcia,41.40002,2.15867
24687706,21022185,Horta-Guinardó,el Baix Guinardó,41.4134,2.17146
24693627,1310304,Eixample,la Dreta de l'Eixample,41.39902,2.16417
24693785,129592063,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38531,2.17987
24694493,2320210,Eixample,la Dreta de l'Eixample,41.39039,2.16416
24699532,7285822,Gràcia,la Vila de Gràcia,41.40607,2.15429
24705193,186722162,Gràcia,Vallcarca i els Penitents,41.41368,2.13977
24705923,130222646,Ciutat Vella,el Barri Gòtic,41.38217,2.1769
24707143,176608035,Sant Martí,el Parc i la Llacuna del Poblenou,41.39737,2.19434
24713224,186624870,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40607,2.16796
24713628,16350164,Eixample,Sant Antoni,41.38412,2.16209
24722608,125929986,Sant Martí,Provençals del Poblenou,41.40642,2.19744
24722855,186881125,Eixample,Sant Antoni,41.3788,2.15632
24723171,1988318,Ciutat Vella,el Barri Gòtic,41.38207,2.17505
24726663,9733167,Sant Martí,el Parc i la Llacuna del Poblenou,41.3923,2.18798
24727448,26475337,Ciutat Vella,la Barceloneta,41.38322,2.18972
24727924,186923995,Horta-Guinardó,el Baix Guinardó,41.41408,2.16513
24730758,60486362,Sant Martí,el Poblenou,41.40162,2.19727
24734361,79003515,Sant Martí,el Poblenou,41.39774,2.19567
24735692,90311866,Gràcia,la Salut,41.41261,2.15689
24739444,187037704,Ciutat Vella,el Raval,41.38224,2.16517
24740074,140936340,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38683,2.18038
